evt_date,Curve,Bridge,Aave,Compound,Treasury,Other,Uniswap,Balancer,Sushiswap,Bancor,Yearn,dydx
2021-08-02 00:00,290626058.50791144,483714898.2909635,354759653.2252237,1199806854.8630624,69419939.77300018,,95611065.71238084,89412800.48964116,125851058.79611136,,968704.340692237,18871358.830032732
2021-08-03 00:00,396496475.4875519,482160508.4043693,370400099.4702206,1085664726.1111333,67734480.6249161,,103539358.40267964,88930852.73050167,122205848.05476356,,964917.7387692039,18485126.529240098
2021-08-04 00:00,384774993.4534271,481384303.590031,370974561.9458817,1086135094.3726938,70759775.9273813,,122912549.4914558,96490863.95957705,124617384.57297243,,960127.7660738033,18234431.38625052
2021-08-05 00:00,378293942.2400366,426761207.68073523,367891926.56452227,1126687361.3792365,72966831.61250985,,122898958.38599285,95499963.1647511,124662534.8095813,,3008630.42196356,18372640.32714183
2021-08-06 00:00,293542727.65989757,425456798.22946244,363886341.65972775,1229162247.4599626,70665121.5243003,,129014513.78407261,91475042.80061531,124188432.16662544,,2997119.336381639,18248281.757540397
2021-08-07 00:00,310630826.47561026,422184078.7851428,343126841.6316627,1271711800.8872538,69443438.72332501,,117816227.42668584,94368635.46174887,130025662.42923744,,2990180.8013919434,16231851.558990015
2021-08-08 00:00,328436133.43809307,418486088.6366157,358926530.92584354,1278799687.0723789,67322219.51018123,,114761077.19600907,92012976.6864595,127513328.7940421,,2988283.97304744,15535297.716267081
2021-08-09 00:00,339320576.2537625,421640792.5658503,343824902.7654661,1279189718.7226582,67846260.6404812,,110177452.89042817,93529640.82702243,130610056.69563435,,2981267.7384755495,15149376.38645479
2021-08-10 00:00,275544429.7766102,422480655.54276836,330606361.7093689,1295995149.8370376,70171218.14904691,,108881131.6243568,93179173.35368463,129887993.22236827,,1977188.4449762618,15505688.69033083
2021-08-11 00:00,289010407.73918456,423332301.6535108,335318767.63595474,1294513635.757831,71014286.46194118,,108932466.31581898,93401828.3820531,130837632.789161,,1974025.7900079696,15440898.776714634
2021-08-12 00:00,300493237.4227511,430691193.050877,371166717.58533096,1307101813.311991,73200169.47877543,,102668346.3383073,95959747.47339517,127660588.69138552,,1962814.3518420234,12340527.268328741
2021-08-13 00:00,305292115.7744568,431212359.4043123,371089888.2620482,1301744917.3388927,82902905.93647636,,100801390.801589,99713822.32888412,133992137.49741387,,1958224.5134494104,11440355.394668074
2021-08-14 00:00,314765000.28230387,429504781.990924,354255426.5818265,1299862049.9777627,86318750.29649046,,99919117.47377053,99492770.01039143,115404609.54941873,,1948322.3707021482,13293544.84229888
2021-08-15 00:00,324848956.7598885,431104337.2489323,340938039.6255175,1295450016.401319,85590413.95213778,,100378091.21299401,99843157.78538178,135001767.17449254,,1946651.6076858188,13305335.909887359
2021-08-16 00:00,387822154.4083064,434093425.1615626,335597040.69444793,1257301588.8577824,85423815.17360944,,104105165.49841006,100399448.55916674,130932578.77394934,,1946882.811078934,15178958.579197148
2021-08-17 00:00,370761072.4864992,434077529.7214029,363669107.08376807,1254736863.1447918,84899660.59316008,,101657812.03138071,100149183.2303138,126033277.37799974,,1936183.3666275973,14611641.837043766
2021-08-18 00:00,314058825.62579095,430061329.1929233,365530408.8080244,1253800144.7062438,82179767.91196084,,89208347.39707464,97904691.65385711,126810594.15818565,,1934675.443461692,14578062.903652072
2021-08-19 00:00,298604741.63495684,448739276.731269,458057366.0563127,1249962091.719598,94705452.91718893,,82544412.72263823,99074077.76174276,122240074.27471192,,1931497.3996677836,14572592.02335323
2021-08-20 00:00,316267459.22486436,448801112.8920424,435844370.1219815,1241472907.6276963,92522680.06601447,,85584825.66676751,100175033.66571726,124745557.10102855,,1912553.860161436,14444363.756100992
2021-08-21 00:00,338806764.9963099,510035924.83680505,435978704.32720125,1195230304.1812074,91419422.14728093,,95682770.79598375,99697763.29996125,123076526.10095693,,1905260.1176816984,15639150.259714866
2021-08-22 00:00,357135555.9989753,525438077.0939119,435760410.16015893,1199713742.7199519,91250164.78327422,,96086926.73255162,95796178.20299193,123680854.62309779,,1899471.6551260902,15741194.66926833
2021-08-23 00:00,345558151.9064563,552493713.5089858,418843706.47918993,1178108079.8674152,94525526.26063763,,95085774.21511276,96115196.41537642,128800619.41919371,,1897461.8413173151,14592406.142982224
2021-08-24 00:00,315943452.7560192,626130131.3301747,428390128.305315,1157008797.4706342,94387971.28284231,,73481097.27335237,95169659.91350657,125862390.39087088,,1886801.13173036,14867260.089438435
2021-08-25 00:00,314358007.75936544,619829116.4036809,425596534.2299769,1162032244.8539662,92077936.2286617,,78788932.98339395,95153388.93877327,126865018.92380416,,1868992.3496601891,14481036.049375838
2021-08-26 00:00,308513044.98836297,617768705.2261274,449488539.4285504,1140193934.605656,96802475.05419281,,82779302.09819725,96112902.37704185,123576421.29573587,,1841838.5072005675,13490560.893498074
2021-08-27 00:00,298570071.53595096,625882494.2490423,450063906.26302916,1142606480.6010964,94250380.63166063,,85591284.04448433,96846666.12584282,127077086.91958371,,1841425.9141549503,11877477.357527861
2021-08-28 00:00,295756269.5213017,632339163.7746825,425496171.3919601,1166034726.6966205,93181063.22236279,,89921567.22836243,96748990.88342032,126343301.34076,,1836708.4346970238,12560149.500034198
2021-08-29 00:00,307141607.1615049,627560860.9929956,423210662.0597921,1166218675.6425035,93263162.34647426,,93150698.59883584,96811254.05223499,127065892.69633238,,1826633.1501060752,12556654.020956416
2021-08-30 00:00,319427459.6075453,625857306.7491418,415634145.48506254,1152679277.0713565,94091169.68021747,,98165120.55577393,96852091.442938,128814674.04991937,,1809195.0715059415,11668202.596840594
2021-08-31 00:00,323629651.3847253,622561545.8929753,416844403.1075373,1147985431.4035728,92846241.36656757,,108291429.55162507,98414880.61368756,133315906.83574426,,1804133.4446475278,10853229.207842933
2021-09-01 00:00,331392122.8905826,609796981.1702731,440118186.25235677,1143671459.694929,92975309.03926405,,95604603.79703954,103019707.62152405,140531539.76880053,,1723237.3385669151,10546869.465695752
2021-09-02 00:00,380370038.6534608,587376889.7872131,490463485.2441847,1186965802.1027246,90345666.13905503,,98705374.27633831,104491445.84327757,139679502.99066854,,1722143.6022745639,10673550.78477164
2021-09-03 00:00,391491966.5232544,589911896.3803467,494064159.5364763,1167997393.9100616,90304739.14602572,,112728966.36073086,107337279.83236013,143605779.43650106,,1720868.2399615902,10972052.522620482
2021-09-04 00:00,402680410.52019656,593641609.004038,507135117.3768869,1167516565.7714605,90173298.24082819,,111386187.42364247,107609287.44432294,142925438.96233374,,1706055.1236241034,13007466.728979617
2021-09-05 00:00,408386013.78307796,592873050.6175946,506899310.1191575,1167372884.3829608,90961850.56780754,,112937114.21505643,109447119.50680837,142256240.76742786,,1704657.1736669962,12860844.243076025
2021-09-06 00:00,411743935.32626873,591138843.2225046,514630562.7469874,1179536844.1405365,92412991.95828,,109850108.62796396,109007070.23381723,140944521.2263827,,1695415.2093914452,12860844.243076025
2021-09-07 00:00,473993062.0951276,592038664.8771207,509924625.8867759,1148190186.1547499,90588590.16504747,,109400737.68133178,105049499.3771945,114939445.12292974,,1687686.90069334,16087069.606188584
2021-09-08 00:00,506514407.88892674,595439906.9715115,519726942.68226445,1165411306.4445953,90568627.06470357,,108173309.83413818,106462452.5152982,110704304.47782885,,1686204.2824117416,15953736.872683845
2021-09-09 00:00,503310688.4380265,602196164.0838825,522297071.8409555,1173227615.7904456,90457817.97161561,,107531705.46160798,103188342.01426207,109606149.80272307,,1681514.6989097274,15710524.65513762
2021-09-10 00:00,496713238.4401834,601823129.8253391,523381320.96358234,1174620307.9520738,99613958.28271186,,110116394.14240412,101358755.42598975,106058266.89482825,,1681205.024085337,16110704.551361816
2021-09-11 00:00,506263075.50112236,594901298.0738277,530309880.0360943,1167823487.906232,99989152.30386786,,108267905.88786322,101018252.633858,106900347.34231465,,1666541.5624875983,15964240.574141284
2021-09-12 00:00,509988017.9223638,598996365.2511276,536268593.4856753,1144120886.3812342,101288346.144548,,107172831.97283879,102745600.4009737,109499516.93739942,,1665166.02819877,15729179.780555101
2021-09-13 00:00,505644534.7103649,605236850.9640181,526261150.49027383,1135086593.2702322,101697560.14541654,,109574815.65341558,102245225.8545073,111431634.09541291,,1662394.9190946554,15805582.609660069
2021-09-14 00:00,514703211.3732573,608954030.3270292,523104824.1764942,1132448174.406759,102098682.1195981,,107734781.89734408,102164781.20061386,113824957.8481326,,1660308.5183308555,16006562.873917056
2021-09-15 00:00,516724289.54376566,619696105.4923604,523949772.9990639,1129617379.6937475,103082284.7005343,,110435582.29648246,103136854.98837623,116604926.75375558,,1649150.5174917981,15902178.210502047
2021-09-16 00:00,523230426.3298563,611835112.4587842,518195577.61244494,1144217887.0098405,99547603.25397316,,109355045.26831041,102240503.78611633,116214915.54362072,,1639147.9102146816,15685466.045652254
2021-09-17 00:00,530383293.1633176,616287138.3292814,528777829.7098811,1162614015.4875264,97155072.63016096,,109920420.15309489,100743385.49200474,113358205.31257902,,1633475.8808855827,15451770.387738768
2021-09-18 00:00,534698132.1228711,613772629.8038851,520971912.4345229,1154087383.373496,97920106.31830408,,110741032.00194803,100544991.98713195,113726249.86489578,,1624854.247100548,15448808.204864921
2021-09-19 00:00,529048845.45019424,613413997.1701411,517802973.7349919,1158688689.5927575,98628530.52198735,,109144235.2633167,99532961.31152833,111885084.26660673,,1619916.0630378872,15435874.985565586
2021-09-20 00:00,496895203.5328274,605282866.624405,489710162.3082539,1088814942.011528,97555137.22400095,,97182179.4248749,96398273.8197925,102160855.34118962,,1617951.7809964803,15252991.015546015
2021-09-21 00:00,464263987.2908786,598198400.5385345,504256294.53701234,1086297869.669677,98715880.51841071,,97277642.82199232,92741111.31011857,97858781.11847873,,1616862.0002964274,14992710.811649766
2021-09-22 00:00,477704541.64916146,595949529.5072471,451304221.40287596,1019864777.0577583,95629148.56914227,,106679654.42622492,92024804.71853544,103309897.31582345,,1616862.0002964274,14384922.245899823
2021-09-23 00:00,501739414.72368026,597109340.7494376,449891267.2434559,1008807825.2518339,96355206.50180851,,106240884.59162979,92173371.42140041,104645927.24927258,,1611616.3026565907,14407913.456931666
2021-09-24 00:00,472852237.29116726,602136937.3896339,433568405.37691694,1025724891.1948164,95822944.00385374,,104121747.27613005,87366386.6251466,100737712.03834972,,1610400.5477303788,13494951.508689616
2021-09-25 00:00,474135408.45696807,603450261.9735422,441042730.988892,1026193028.4008981,90024294.90325859,,101319397.44720683,87282457.86898375,100619729.42903443,,1604623.1358117997,12789746.617123023
2021-09-26 00:00,489901652.92775744,606859361.3775573,444797160.76566994,1030568175.794212,79646838.72429419,,103930023.6428076,89527950.92289498,102989984.54594766,,1593995.9743015172,13142084.169038773
2021-09-27 00:00,507351179.5897191,611509194.8957566,461900498.17368114,1094671546.1595156,79869185.9210796,,100515838.75591597,89000194.29780117,101136608.90533537,,1593447.8235589308,13205350.88150074
2021-09-28 00:00,504570532.8972188,613631280.1265641,462311106.2918101,1112035201.7817483,79475337.5149352,,99375447.5064096,90303460.38673404,98833700.50485449,,1589303.491307784,13197150.476118525
2021-09-29 00:00,511602426.8493234,616820668.3494798,507942378.67927283,1080453121.496769,76547319.64945868,,100425303.56001782,90213652.11984742,99523615.97053476,,1585640.59416526,13187432.313805444
2021-09-30 00:00,506227215.26201916,634679806.0206708,502292206.7123474,561961681.801561,76481316.00525683,,100022831.07529584,90833258.85039997,102848141.67369363,,1584116.7918111847,13035475.279073479
2021-10-01 00:00,533559328.49979126,634660194.3149207,470802914.44426805,567311963.7068198,78195821.2043718,,98883756.94974008,95976127.2833019,109357771.17042632,,1580126.322640255,10988684.112918146
2021-10-02 00:00,531340348.3488251,634738544.9006879,469312750.4911703,563130932.624914,78680608.76451409,,99108276.5693118,93608621.20403373,110952557.60702185,,1578865.3411981368,10645640.312800707
2021-10-03 00:00,523817757.7787494,632832759.1092511,480674602.93571603,556969639.6689367,79503661.87133506,,98145539.36667058,93100683.26895514,111349988.50754972,,1530557.069255629,10710467.595869591
2021-10-04 00:00,496161536.53492343,615090570.4101747,472391308.3596825,553597544.0028113,82989979.37377062,,94641265.67791116,94110060.88315839,111039541.43141961,,1450945.337951481,9624450.459633134
2021-10-05 00:00,521926099.46828777,621285860.3548793,461966106.19268274,560408169.2558163,83610813.68965955,,104665991.34714578,96856104.01730351,113131922.40140669,,1440012.8404498699,9613223.89413848
2021-10-06 00:00,504796520.92182255,656274340.7411453,485119375.199305,623101456.7117544,82961785.330183,,85541649.67660409,91989493.92863491,114602715.28562428,,1440012.8404498699,9503818.31615915
2021-10-07 00:00,497998206.9944837,782473066.8908617,435525866.91907173,615539827.6212101,83197641.90572308,,86562049.75484705,87354380.26874167,114786303.07949771,,1440012.8404498699,8096728.450473164
2021-10-08 00:00,498072843.9768024,806205024.3071359,480128872.559544,583649965.5838444,83999629.49500299,,94271036.59604585,87969348.99831167,114477924.76301096,,1440012.8404498699,11083055.035369474
2021-10-09 00:00,539127143.348812,875855691.0033152,430827034.11015654,590481264.9604565,83841925.38591185,,92941069.46619861,83687932.39032647,114689009.00371672,,1437818.7615774954,11791263.738692056
2021-10-10 00:00,578397534.4246497,871313186.8964252,430326610.2205443,617617168.6534598,84561996.4159695,,96682279.02342516,84439901.3137866,75111799.32878527,,1431308.974150553,11740188.28238588
2021-10-11 00:00,586147706.0641055,881077503.1609225,429740023.7780679,621614770.9228826,84924884.11984155,,101673595.07849558,82535466.91701178,76406664.10282362,,1413376.1319044714,12113270.556228383
2021-10-12 00:00,619923004.101839,882664823.672073,446990338.50168014,679327673.753883,85365369.978756,,105699938.85286786,83200392.6106211,85257758.486585,,1409435.138239374,12009091.303636111
2021-10-13 00:00,648328455.2700869,887914814.9456536,445473775.88927376,1015289437.0273576,86063329.1171482,,101433538.14419997,80942191.03707123,87696155.25510167,,1409027.0945407227,10833732.98648254
2021-10-14 00:00,767560397.8367043,888493868.8789029,431644157.49816823,1006884009.2414963,87528256.5752565,,112734637.77300711,86089528.16310899,89828715.4684001,,1407531.47208079,9738650.779470233
2021-10-15 00:00,850126410.0037618,880829712.7467881,451446684.71381307,1002077582.955889,87891303.5752565,,120991045.87285104,89610301.71330395,96160315.01969124,,1396026.2119077558,9685351.704500306
2021-10-16 00:00,834073652.9764715,887045825.1767244,476562387.4970688,966938408.1805806,89295917.48649953,,120205322.07036036,99907860.08005168,94029470.47416565,,1394954.634793286,9567465.792439327
2021-10-17 00:00,858827999.714279,889236779.576869,462246981.94684136,956584059.9306674,90037641.72332282,,125586513.30895281,104530712.35921606,95483222.51865529,,1393849.9980385632,9506511.011042776
2021-10-18 00:00,858891322.6677061,915039176.7760272,473633579.348154,961806257.7152159,94382336.50956108,,122048959.51839164,104324316.40905933,107407281.36159877,,1393849.9980385632,8656210.536272675
2021-10-19 00:00,857182108.9513786,920123385.2522587,522475369.26914173,878191406.0646507,93225410.31091724,,121373727.2332893,104170790.1000396,109190461.87340324,,1249227.5342405618,8616708.585022412
2021-10-20 00:00,923816721.4289145,867913081.7430056,510966990.6689699,857882408.9450603,94118095.70975216,,116992534.43618467,98452970.64112265,112348941.23840958,,1247869.8635731244,8508572.558636924
2021-10-21 00:00,1029465268.1453352,870288012.3413544,494233788.29620475,830817318.5278264,94501977.11479552,,122289638.45381878,101580391.49399827,94568219.55065551,,1236442.6540647212,8410117.149481094
2021-10-22 00:00,1114511017.1688976,875066944.8305496,452156942.6960579,837243304.3172503,95071135.4462787,,125967914.97203188,100285811.19137923,93459114.15709962,,1236442.6540647212,8307162.520014961
2021-10-23 00:00,1091378304.7873673,861854732.2961239,467052197.6319567,831579942.3882517,97917517.20757365,,117416150.14269955,98927569.2582786,95699714.94471975,,1231850.4153184292,8509265.22491726
2021-10-24 00:00,1081174900.532808,866324726.4079982,464986410.1792469,832555255.7583973,98453953.72902311,,114085639.94654413,101923779.33559264,94396489.96925877,,1231850.4153184292,9655306.355448004
2021-10-25 00:00,1097814032.0023668,873127443.4966248,467376667.71862227,798456158.9291866,100665494.22517273,,111716042.76603888,107518770.12484008,96098046.14412542,,1231850.4153184292,8785372.642263208
2021-10-26 00:00,1112226873.871564,888855241.9997306,455080302.2523074,784953313.7335569,103853101.0309439,,117041105.05738501,97370029.89848574,96307778.81337523,,1229699.0154795481,8645305.143005239
2021-10-27 00:00,1248317904.5982876,890298133.6164467,455927788.9911908,769422819.1548232,111324298.27047503,,110817439.954403,93824516.29944824,92540152.2962569,,1229699.0154795481,7640470.150088694
2021-10-28 00:00,1245692753.307051,880437060.0092249,473735874.3196945,760445101.4675136,109752017.46198086,,110679534.35726483,95216373.94098628,96319586.55091074,,1228118.247022693,7335298.588742473
2021-10-29 00:00,1461375744.8925772,900593661.1887404,363516258.53840333,702865903.6797729,119738041.66074501,,126653989.20252435,95308170.6821315,97302052.96753576,,1228118.247022693,8919432.19177785
2021-10-30 00:00,1508472005.2669466,870580847.992431,444476753.250145,766256951.648226,127764259.9444427,,118136120.5153749,95601620.98412587,96671530.76936825,,1225004.4622237806,8946396.565379692
2021-10-31 00:00,1534161535.0698314,857601686.7964708,430973221.01765645,772794783.6076742,124911016.7740842,,136961824.69268712,102510985.84383644,94467788.38523322,,1225004.4622237806,9253541.581050085
2021-11-01 00:00,1515798640.428877,839945798.924582,442792525.1024666,816182039.1333897,125304378.01474164,,145209873.1997294,100205213.1358622,94738788.17385225,,1224670.1730391076,11959575.650105584
2021-11-02 00:00,1518368253.6458778,822141708.7140347,455042921.7003931,773211166.7547281,124560680.69531384,,139592560.03596783,99860081.0269443,101563174.34922425,,1224670.1730391076,11562087.247256104
2021-11-03 00:00,1522992751.751081,826930311.4920217,456383792.59775954,778781813.9387988,124490691.0559927,,146764086.45445305,106667186.5513959,101845963.94972058,,1224670.1730391076,10647814.588750795
2021-11-04 00:00,1528234871.2928317,833198518.4024501,393158148.92129743,789255259.5535873,124245120.89997196,,146637359.123462,101961133.43345381,92448037.33273219,,1223038.4330364051,8775194.53161138
2021-11-05 00:00,1719894832.9997873,837720284.8041469,436619311.35757935,852950532.1931112,122869335.89637801,,149908368.0711177,102586627.94841017,91914363.8284629,,1222392.2144131302,8689594.832154727
2021-11-06 00:00,1708333302.4588072,852001088.8092521,420827283.2944167,852824677.6731417,121780680.98483308,,151354594.52843818,103746162.8905711,84622630.90104966,,1220578.3628336177,8772165.330387877
2021-11-07 00:00,1670592654.0671394,854874920.7691844,412609605.745061,892606264.3629168,121077578.12372032,,143187071.23305243,101759775.26297249,85332613.35355026,,1218431.02339171,8766018.759573145
2021-11-08 00:00,1742291042.4130964,881530486.0787014,425456702.8249054,894311081.1966844,121416499.91866128,,151360361.94654918,103633882.14962053,87189211.40924366,,1218431.02339171,8748419.465856308
2021-11-09 00:00,1846349584.242389,899318004.108898,430646169.26243836,901761490.0450834,121893483.46004394,,154862338.78057003,107700895.38587521,86542980.96572235,,1218431.02339171,8827689.27706326
2021-11-10 00:00,1803945280.9553816,909368000.2281903,421173077.12512445,904646356.0575007,120367428.05327547,,182525407.4608888,106092881.26306497,84557202.49282049,,1217398.3586950095,10105530.998777574
2021-11-11 00:00,1738307705.959764,925820213.5865681,427300273.73219603,948077747.3679432,119944632.28517874,,174761155.29353255,107202686.19865315,85576706.93495475,,1217398.3586950095,10025960.405256096
2021-11-12 00:00,1772394755.0192728,952439751.364751,411722681.1891805,967436964.6665919,121010262.40397161,,176232529.71302453,107457928.13323678,84902629.09409237,,1217398.3586950095,9999231.462365877
2021-11-13 00:00,1751720832.8672135,953509396.325653,408611524.08008075,961042283.1892503,122813810.74338517,,172892861.4386022,106674710.3461622,83180759.65624467,,1217398.3586950095,9751927.877329687
2021-11-14 00:00,1738099057.1253402,952524918.7217681,412649919.0781581,973428019.1035826,123699422.55437061,,155719893.2153802,102938314.63818221,82057259.64397348,,1210210.806072317,9918249.21336365
2021-11-15 00:00,1723658795.1804848,974784976.0183245,414875684.95430607,1001273307.2549695,123322857.70803498,,125489911.27418855,102267665.6021597,80346780.16816804,,1209374.1485508992,9652383.393845487
2021-11-16 00:00,1630150952.7036533,1002458543.4683664,451862365.403561,1045252795.5606403,124171885.32893318,,173748180.73870915,109468609.74236135,67143782.26042932,,1209374.1485508992,8905854.376416206
2021-11-17 00:00,1605748504.668944,1004827133.261682,461784388.7904088,1071384580.6717967,125662060.01473422,,205304752.13306585,109529078.87722503,67659112.94520059,,1209142.4599295657,8902848.982600467
2021-11-18 00:00,1566027387.8629456,1010730332.1737622,453655738.82881427,1127085360.7855928,127652930.78966665,,226456415.3602419,103466798.31353582,65194900.191241205,,1208705.4703111337,8816091.884796979
2021-11-19 00:00,1524321213.2192953,1026935118.5700139,469973186.62517154,1138126919.615007,132960275.46405536,,242568990.41246945,108858416.68558426,67540989.09987445,,1208705.4703111337,8816091.884796979
2021-11-20 00:00,1525925000.746583,1040931135.6560111,515188704.46547604,1077883817.5230553,147683807.58825493,,254364079.69557914,111073034.10643585,67683686.20789123,,1202796.7985522843,8780586.888053944
2021-11-21 00:00,1516852564.8633926,1103571885.9546068,511424484.0254616,1062039901.0891545,144066330.77547416,,231563505.8900922,110147109.37003696,66698920.131794415,,1202796.7985522843,8418013.295965137
2021-11-22 00:00,1533243831.392429,1119967779.1871848,517430706.1005127,1070277663.7466133,142939178.95253244,,216396717.79776007,113546907.03901759,65306733.62550314,,1185603.8209243405,8295400.808078952
2021-11-23 00:00,1545538635.181092,1104715686.4249477,522245536.4815383,1062339244.0293589,145289143.82955343,,215422714.60270458,109150142.22011715,66667312.89843319,,1183451.924352025,8232688.093228454
2021-11-24 00:00,1570967334.781927,1126515672.170085,504519808.3230147,1059968381.397606,151553560.04363927,,213881739.7370696,106899022.0540905,65859490.96064724,,1183451.924352025,8223196.945031938
2021-11-25 00:00,1558179197.7569337,1159901985.6491928,515239393.9841222,1048243502.0521939,163431104.23714715,,215556431.3891624,106516118.85574983,67281723.02498265,,1183197.4466583815,8225389.951396788
2021-11-26 00:00,1565377737.837184,1170351947.9565067,507473802.76239085,1051005166.4788457,156534320.65291485,,167943327.81600142,108066900.17168304,62640451.743307844,,1183197.4466583815,7925184.438521137
2021-11-27 00:00,1573743836.8676724,1183292507.1915233,483138918.1009591,1051548627.6557608,157730339.13495362,,157115099.46206287,106361869.62612413,62765465.291872144,,1182797.1941821338,7646827.379989732
2021-11-28 00:00,1566811758.2181578,1195949234.9786952,480566665.36531574,1046974185.4482626,155498884.1054004,,151747800.16540772,111744818.24665396,63960990.78154322,,1182797.1941821338,7762967.3723511435
2021-11-29 00:00,1571707654.286099,1216095718.1574688,481660102.087816,1042974304.7352996,157761549.65351027,,148368861.9831372,107631425.84245317,54517285.54663661,,1171601.2782901754,7085403.6530068
2021-11-30 00:00,1618261843.6036074,1234101391.7131662,480105798.06379306,1039656371.5944363,160144088.76902854,,147463764.55251592,112667847.29718177,55721513.18990546,,1171057.6010613402,7063214.7473028
2021-12-01 00:00,1615931429.6812525,1255314002.0493815,478437983.7500568,1029679012.6895659,160751958.39625543,,166355067.89620942,111820057.82322766,39611252.54681666,,1171057.6010613402,7060015.066616911
2021-12-02 00:00,1660871242.6828673,1265260754.5119004,480768594.6775523,1016134683.1506529,162056164.2112844,,161159692.9531357,111466338.54842347,38304484.18537671,,1171057.6010613402,7044411.262598045
2021-12-03 00:00,1670494297.4681606,1272995778.289513,477208337.72376597,1017779260.8853275,158470487.31717715,,170924338.9205194,108746431.29122722,37955252.807062365,,1170342.1085181602,7031376.67652135
2021-12-04 00:00,1674791930.8672006,1322403492.8878157,476596802.9272221,952608108.5172067,152445722.3051721,,156213000.83194688,108502076.89554371,35619906.10559146,,1170342.1085181602,6951686.315439649
2021-12-05 00:00,1680541717.6017225,1332665907.2790196,483830454.5905883,951979950.5739145,151720919.40333235,,161236741.5877961,112248845.95899382,35971169.427361846,,1170342.1085181602,6950503.747333535
2021-12-06 00:00,1669423072.5161562,1340131872.899951,479773424.51004726,965758932.3750489,150690135.6507224,,160217644.6890662,106921891.63532847,35132059.37996555,,1169085.972932434,6867027.211692174
2021-12-07 00:00,1689514786.9619362,1345653389.565954,491926967.0219741,935963209.8263268,151815009.97359142,,160643228.58239913,111543312.14116184,34830223.77625994,,1159345.1901102008,6842134.351627381
2021-12-08 00:00,1694541307.1669612,1355482644.7149363,482475550.0449137,929628354.7360507,151677295.2236896,,161591173.32091323,111910357.39838833,35357663.09979114,,1159345.1901102008,6812488.504768312
2021-12-09 00:00,1699023810.043274,1352805047.5252516,482636355.9482421,931968935.1055744,151717769.01732343,,173667064.37332466,109653723.92724492,32370786.473085478,,1158691.2636565485,6458455.57610079
2021-12-10 00:00,1664018995.3866358,1370017774.7147477,476468484.5156246,928498864.2794939,151407107.54928392,,162303495.55404186,103500148.97392964,31459458.051195957,,1158229.734010339,6458325.435677618
2021-12-11 00:00,1665659857.625901,1366651023.4597828,477112745.7368409,916748688.3941613,151010516.65080693,,162935087.22513378,105624730.10376644,32216104.42789361,,1156974.4060651814,6449530.823000197
2021-12-12 00:00,1691151119.520319,1341795018.9679594,484970726.4377417,918354773.878735,150703454.12312594,,133016611.30708581,103144280.84551392,32460072.67117624,,1155815.3020832327,6440686.527168769
2021-12-13 00:00,1698321979.105642,1327250585.3996818,475759025.4109033,911847512.0932826,149368946.63638094,,141080627.36779577,105664686.74758685,31016771.141844615,,1155815.3020832327,6155666.399052474
2021-12-14 00:00,1659206679.6186717,1332164817.4488487,422871359.9701078,885612339.3168288,76032190.07974201,,146571979.62919462,104915446.61770618,31235976.455573633,,1153955.2128402758,6151576.202348988
2021-12-15 00:00,1649487215.8220327,1325465123.2470865,425800382.52908987,902453565.4274493,75605961.9928327,,124658858.79421473,108392494.97464253,35454841.60002393,,1153955.2128402758,6145436.587509838
2021-12-16 00:00,1669892978.2754276,1314964252.759234,424202478.4134072,806256774.6848781,75756542.15565164,,127501792.68602462,97787993.06263795,35235881.26921221,,1153955.2128402758,6142198.274629533
2021-12-17 00:00,1684200366.842505,1375033379.989311,431667493.32861835,842357509.808895,75756813.77988276,,124996611.55754045,92758806.73906256,34770759.57909402,,1153955.2128402758,6068998.431126475
2021-12-18 00:00,1688729167.8274693,1375829985.7366726,404379573.08354867,892326339.5123929,75907142.54650848,,115832904.33377796,94999320.93332793,155570101.09336865,,1153955.2128402758,6059582.653462803
2021-12-19 00:00,1704075470.2654233,1364778989.1657174,402016111.12755126,890759436.8687676,75807106.88693863,,121073139.97513138,98082012.52132757,164532927.07734355,,1152811.1178855225,5995268.00547989
2021-12-20 00:00,1710632647.5336232,1365792683.5671089,393644855.9464636,929613276.5701063,75617409.80296727,,124278831.80493692,98861240.00229742,170247550.5206604,,1149662.7818305825,5982831.674508786
2021-12-21 00:00,1716956525.3920417,1365348301.9065328,388552865.6222409,955587601.3720325,76061463.07862966,,108675203.22835945,103731685.97081146,174223765.33756894,,1149662.7818305825,5960570.962086809
2021-12-22 00:00,1730579522.6919372,1358064255.0793316,385889537.54839414,972927318.4517378,76242068.68175557,,110799743.84839539,107572624.62138711,169885364.9027771,,1149449.4945217625,5955585.508535109
2021-12-23 00:00,1785279465.1346822,1349073754.9972866,386477447.2511847,924027219.0635513,76693555.1327626,,116509066.69996078,104887010.41560946,171319172.31096685,,1149449.4945217625,5952464.926367406
2021-12-24 00:00,1803617583.8541431,1381132779.0206616,389832348.9135586,907377816.4600729,76395837.64220288,,114125782.83473776,107985983.05898233,166744148.46999303,,1147865.2005085412,5948627.737297907
2021-12-25 00:00,1828368873.9960082,1362377645.1294029,384816436.5787688,907686310.1240717,76396156.38427106,,107425599.85577665,102952794.37973748,164641879.74426228,,1147319.4168209922,5942666.049712592
2021-12-26 00:00,1849950762.0136187,1366358316.1921675,446471308.3949646,857165118.9691192,76396503.88150585,,124310257.57696366,107177841.12204944,161570558.04135957,,1147319.4168209922,5935223.968550935
