evt_date,compound,other,uniswap,aave,bridge,curve,bancor,treasury,balancer,sushiswap,dydx,yearn,total
2021-07-15 00:00,1111063720.7487528,156696772.6016194,359673669.27565306,392294533.50625885,608445077.1128163,345045729.37098294,15722936.362763153,36491789.418018855,69869510.54942518,111067030.10209528,18044972.396942448,2658.5115602605233,3224418399.9568887
2021-07-16 00:00,1124645141.026844,150145301.60727352,362887336.8697845,400476424.6657782,612965430.7730386,342062443.50629634,15467669.905102137,35922713.518690035,76242965.40628648,110496586.57225274,18372590.412598442,284338.5985639831,3249968942.862509
2021-07-17 00:00,1127442486.633801,149777474.24582264,361423193.17968947,393622556.2411293,608676202.6814947,332111581.57995117,15499315.821572984,34393614.5541689,77221661.42712459,111810622.79123019,18597681.80062183,314033.9174169976,3230890424.874024
2021-07-18 00:00,1138579041.5403726,150669919.2708583,362813685.19679385,385796212.07956636,575886303.9245292,326468915.0629188,15479351.183890393,34805402.74667193,77274676.85990882,109096343.77125119,19578695.63098297,314050.52641892753,3196762597.794163
2021-07-19 00:00,1159788823.1016288,140548538.32731152,363425464.8489659,385226505.31441474,551081073.2668351,335261328.9883911,15149586.705135813,34413906.64751238,66924321.57461259,106999000.78143045,19457907.50968443,262249.6248903145,3178538706.690813
2021-07-20 00:00,1169227949.2200232,132287280.35121603,377714035.49289185,389240162.4731362,518828097.2639592,346374651.84316087,14838234.781633558,33597927.393637314,80698014.55141802,91425244.7929493,19014655.27028126,256001.99360183597,3173502255.4279084
2021-07-21 00:00,1172031674.6259391,135697538.44044855,393201073.7880844,394207225.9857446,553887621.2399756,319279488.77465993,15507675.307995025,34667462.90372483,82403017.14428136,100455517.97174942,18637316.469468992,255297.5696797929,3220230910.2217517
2021-07-22 00:00,1231134255.592951,137576886.6417036,401052793.32411134,384872100.7100653,565832195.7558647,300222291.33255804,15613181.54948707,35336703.67090189,82832584.07095017,101119750.34031841,18622370.284182504,405784.83346886304,3274620898.1065626
2021-07-23 00:00,1143208356.5223691,164781568.40850303,403042059.7432963,392070684.9521361,605893308.3313929,276847008.662106,15948676.220535085,36167989.510187246,84289221.3071221,104684705.71226457,18515317.713559307,407114.46655125776,3245856011.550023
2021-07-24 00:00,1211127051.6954072,150960926.38214844,393951075.624108,363949950.88092613,609690735.1321483,280471312.8432549,16075157.73439314,37798990.49696512,82456142.40362278,109564161.47383685,18407343.291373797,257272.53250268215,3274710120.4906874
2021-07-25 00:00,1230176243.6743987,148204790.1841184,389188368.0738999,361557287.5334515,600028746.6748937,330059897.9150865,16140854.547387226,43959249.42871168,83454420.03515768,113718320.55931652,18388968.751649473,252314.89675878853,3335129462.27483
2021-07-26 00:00,1229177744.844873,155781388.12182865,391177821.7797366,363336588.8859347,587741327.280812,293154307.83103204,16106327.411300708,47080550.4935689,82520113.67296657,117376737.41890447,18686930.797156796,455022.0096180916,3302594860.5477324
2021-07-27 00:00,1249030025.391434,143771150.56901804,388377186.0485803,351460090.88062006,569281200.5543499,286131259.81887835,16263565.05971755,60421055.18886189,83583320.90304863,124809004.23164923,18484193.712293807,0,3291612052.358452
2021-07-28 00:00,919815641.4104463,138048531.63339555,391253702.38314646,306698484.54497725,555453312.6793149,278861278.73833495,16252124.384247517,61310983.68550613,86191374.38904545,128674266.81363843,18314246.700310335,2.000000000000001,2900873949.3623633
2021-07-29 00:00,1240558229.3108683,142543841.3831019,407287108.6019518,326312878.646477,542236332.9065461,299303112.2777147,16091671.753496129,57149705.67684151,88510748.97073297,130571447.1115352,18189592.16155722,1204567.1309116129,3269959235.9317346
2021-07-30 00:00,1243204347.4094892,152036442.29242197,407845347.8718792,322324751.18733436,530109761.7789146,267431580.1908703,16508791.210112292,53422679.89301734,85769808.31428784,131187303.43047217,19824343.871333405,1459276.6133449588,3231124434.0634775
2021-07-31 00:00,1179050238.3346136,161743103.09232676,407250033.66179425,358747015.40406054,522053127.24601924,295202278.540378,16646385.9692627,54468204.90600732,86745442.57630156,133199406.86872056,19736019.433332175,1918627.4894773094,3236759883.522294
2021-08-01 00:00,1200188234.4269567,162667987.0082973,406730193.5990951,352822210.8046661,515671645.04696107,275697841.72841644,16484694.387014536,59160838.90241952,88386098.89978188,135683255.73381078,19169625.35711662,2069794.7411220581,3234732420.635658
2021-08-02 00:00,1199804868.3040185,159877531.17406842,407602192.1585098,354759653.2252238,506394033.11199474,290626058.50791144,16393927.55766234,67951253.96162258,89412800.48964116,134526337.07881978,18871358.830032736,2464775.9133359715,3248684790.312841
2021-08-03 00:00,1085662739.5520892,156834155.44457966,414620417.1343946,370400099.4702206,504936443.8382519,396496475.4875519,16156986.733021518,66406644.85481841,88930852.73050165,131503650.96363258,18485126.529240098,2425539.4494993184,3252859132.1878014
2021-08-04 00:00,1086133107.81365,157879767.55454952,453148462.03662115,370974561.94588166,504397901.8263846,384774993.453427,16597732.227564102,69300358.8307136,96490863.95957704,134061135.77162369,18234431.38625052,2238059.0867339084,3294231375.8929768
2021-08-05 00:00,1126685374.8201923,159704010.79845467,463929889.7971789,367891926.5645222,451870738.71097517,378293942.2400366,16783773.710830063,69507414.51584214,95499963.16475111,133925592.73237751,18372640.32714183,4254691.885955712,3286719959.2682586
2021-08-06 00:00,1229160260.9009187,150944269.70271388,476689098.61893636,363886341.6597277,451299176.4942193,293542727.65989757,16882089.839688636,67205694.4276326,91475042.80061531,133344038.60295036,18248281.757540397,4183402.7036480545,3296860425.168489
2021-08-07 00:00,1271709814.3282096,155437640.50208247,485589486.1929821,343126841.6316627,447842087.5539806,310630826.47561026,17376782.723169204,66528779.17851591,94368635.46174887,139235982.07780132,16231851.558990017,4485276.3023914695,3352564003.9871445
2021-08-08 00:00,1278797700.513335,155123031.44293943,476600402.1794475,358926530.92584354,444293786.768654,328436133.43809307,17034097.46967003,64407559.96537214,92012976.6864595,136639195.1725078,15535297.716267081,4307245.230566281,3372113957.5091553
2021-08-09 00:00,1279187732.1636143,167026006.35434404,462234439.20419025,343824902.7654661,447795497.4130916,339320576.2537625,17409642.84577107,64930160.0956721,93529640.82702243,137024606.30983388,15149376.38645479,4391227.264337248,3371823807.88356
2021-08-10 00:00,1295993163.2779934,158025991.96242145,463175701.5605613,330606361.70936894,449089596.51674634,275544429.7766102,17381233.23025505,67255117.6042378,93179173.35368463,138778931.69802037,15505688.69033083,3490252.8066181014,3308025642.1868486
2021-08-11 00:00,1294511649.1987872,159007047.0921985,466532627.2100963,335318767.6359548,450058828.9760519,289010407.73918456,17585295.787923783,68252819.83029987,93401828.3820531,139986018.51342353,15440898.776714634,3487967.4992233473,3332594156.6419115
2021-08-12 00:00,1307099826.752947,160193544.2188575,454683552.9510012,371166717.58533096,459524018.4177691,300493237.4227511,17254455.31890607,70250636.10964973,95959747.47339517,136762098.68420336,12340527.268328741,3476756.061057401,3389205118.2641973
2021-08-13 00:00,1301742930.7798486,162721805.06338248,469614373.8480271,371089888.2620482,460792604.3583329,305292115.7744568,17924380.091543403,80829038.32532166,99713822.32888411,143088284.4094849,11440355.394668074,3473598.960891803,3427723197.59689
2021-08-14 00:00,1299860063.4187186,172160696.19086444,488550706.5726417,354255426.5818265,459162124.6599497,314765000.2823038,17899480.635356355,83139254.35964328,99492770.01039143,124796162.33565763,13293544.842298878,3463696.818144541,3430838926.707797
2021-08-15 00:00,1295448029.8422751,189035510.07656267,476142102.26199687,340938039.6255175,460067271.92735344,324848956.7598885,17964275.20972673,82329847.02745399,99843157.78538178,144155717.3727228,13305335.909887359,3700276.4373245216,3447778520.236091
2021-08-16 00:00,1257299602.2987382,175554679.9503495,473667205.6852618,335597040.69444793,464957050.72644347,387822154.4083065,17773466.33017237,80310610.70603551,100399448.55916676,140691003.38098475,15178958.579197148,4366431.866182427,3453617653.1852865
2021-08-17 00:00,1254734876.585748,173042662.41133383,462555825.53736097,363669107.08376807,465731922.899456,370761072.4864992,17410292.79921875,78793619.34825946,100149183.2303138,136209171.7884675,14611641.837043766,4355296.649479741,3442024672.656949
2021-08-18 00:00,1253798158.1471996,172903092.69676468,455740827.42606145,365530408.8080244,462371844.6916639,314058825.62579095,17497649.10700818,75783788.05278787,97904691.6538571,136952015.91739228,14578062.903652072,4423585.429072887,3371542950.4592752
2021-08-19 00:00,1249960105.160554,181431717.52873677,457305371.8222625,458057366.0563127,482925949.20906186,298604741.63495684,17783907.755416587,85919104.34611414,99074077.76174276,132555803.63917784,14572592.02335323,1936155.5666353607,3480126892.504325
2021-08-20 00:00,1241470921.0686522,182644061.88506547,471358426.63708377,435844370.1219815,482897071.5232676,316267459.22486436,18079425.336272117,84032475.51853755,100175033.66571726,135332480.74240378,14444363.756100992,1912553.8601614363,3484458643.340108
2021-08-21 00:00,1195228317.6221633,182278829.35545096,479788069.9211531,435978704.3272013,545449565.5664417,338806764.99630994,18025110.096887972,81715222.50576742,99697763.29996125,133614625.14221253,15639150.259714864,1985894.478015221,3528208017.5712795
2021-08-22 00:00,1199711756.1609077,176552915.08457735,479884598.631617,435760410.16015893,562142480.8386036,357135555.99897534,18014558.703959163,80137946.7194907,95796178.20299193,134190381.06197795,15741194.66926833,2184472.8966483264,3557252449.1291766
2021-08-23 00:00,1178106093.308371,183709500.34612125,488422225.2121161,418843706.47918993,590814648.7849985,345558151.9064563,18161546.065214932,81788138.72307712,96115196.41537644,139918584.22087404,14592406.142982226,2166032.854353981,3558196230.459132
2021-08-24 00:00,1157006810.9115903,193213626.22440138,459551815.54949486,428390128.305315,665422458.4294533,315943452.7560192,17786054.579013478,80590958.08243732,95169659.91350657,137199010.03262907,14867260.089438435,2155220.3432301474,3567296455.216529
2021-08-25 00:00,1162030258.294922,194654119.86173803,471017262.0655931,425596534.22997695,658549407.3097595,314358007.75936544,18227816.35787145,78436118.33722974,95153388.93877327,137983719.21977064,14481036.049375836,2137411.5611599763,3572625079.985536
2021-08-26 00:00,1140191948.046612,191366713.43530774,466121396.0613832,449488539.4285504,655802833.0380808,308513044.98836297,17955077.288596347,84113819.0630791,96112902.37704185,134692541.69162017,13490560.893498072,2110257.7187003545,3559959634.0308332
2021-08-27 00:00,1142604494.0420523,193652738.2417459,488602584.37728006,450063906.2630291,663860349.3034544,298570071.535951,18194280.04471116,81227882.60194023,96846666.12584282,138190407.31546804,11877477.35752786,2109845.1256547375,3585800702.3346577
2021-08-28 00:00,1166032740.1375766,193195489.89911938,490427307.92166716,425496171.3919601,670054922.3185735,295756269.5213017,17985520.537052948,80134721.06856936,96748990.88342032,137391746.30243045,12560149.500034198,2105127.646196811,3587889157.1279025
2021-08-29 00:00,1166216689.0834594,191860540.01972067,495335308.9066946,423210662.05979204,664873425.9669851,307141607.1615049,17976913.023565292,80555669.70542413,96811254.05223499,138118638.34404483,12556654.020956416,2063380.1310411117,3596720742.4754233
2021-08-30 00:00,1152677290.5123124,190526900.67574385,498855810.82490724,415634145.4850625,664193873.7253226,319427459.6075453,17857295.15479175,80310290.26199128,96852091.44293799,139753000.2737804,11668202.596840592,2048900.1212349455,3589805260.682471
2021-08-31 00:00,1147983444.8445287,191931991.38554147,534400838.2162248,416844403.1075373,661444027.0158385,323629651.3847253,18055935.65326537,78802852.063069,98414880.61368757,144190634.0900339,10853229.207842931,2028203.012827516,3628580090.5951223
2021-09-01 00:00,1143669473.1358848,191473917.79315156,545412116.5798483,440118186.25235677,653230048.2855767,331392122.8905826,18678754.61528617,78880316.65477008,103019707.62152405,151757756.42296124,10546869.465695752,1947289.422452646,3670126559.140091
2021-09-02 00:00,1186963815.5436804,190290187.69433674,552055871.9363776,490463485.2441847,628822503.2664256,380370038.6534608,18638765.649432294,78372627.32636674,104491445.84327757,150911411.05371207,10673550.784771638,1953364.969037329,3794007067.9650636
2021-09-03 00:00,1167995407.3510177,189429042.50149906,538694972.3485764,494064159.5364763,631880183.9017875,391491966.5232544,18671668.97625925,78541354.68230236,107337279.83236013,155014459.04217765,10972052.522620482,1952089.6067243551,3786044636.8250556
2021-09-04 00:00,1167514579.2124164,190489157.01075894,537245677.506086,507135117.3768869,636131564.0849586,402680410.52019656,18639329.368394915,77970032.17516659,107609287.44432294,154182152.98878208,13007466.728979617,1937276.4903868686,3814542050.907336
2021-09-05 00:00,1167370897.823917,195315836.52607277,547416835.9793147,506899310.11915743,635593282.2971063,408386013.78307796,19014110.85562224,78446509.7580818,109447119.50680837,153495808.27228436,12860844.243076023,1935878.5404297614,3836182447.7049484
2021-09-06 00:00,1179534857.5814924,196231650.43263495,540669164.4882298,514630562.7469874,634831208.4753109,411743935.32626873,19084376.35198768,79098786.94531396,109007070.23381723,152040714.8855058,12860844.243076023,1930324.3808617368,3851663496.0914865
2021-09-07 00:00,1148188199.595706,225441979.3808385,518497090.6525914,509924625.8867759,636105913.5372652,473993062.09512764,17745431.806053557,77037299.45351699,105049499.3771945,126806598.40167534,16087069.606188584,1922596.0721636317,3856799365.865097
2021-09-08 00:00,1165409319.8855512,229895686.75798115,517140637.631893,519726942.68226445,641376438.0792637,506514407.88892674,17626439.784090057,75388758.57551038,106462452.5152982,122694494.01128487,15953736.872683845,1921072.553878579,3920110387.2386265
2021-09-09 00:00,1173225629.2314017,230836188.9176986,515996581.13179916,522297071.8409555,651937572.6672859,503310688.43802655,17474320.332305618,76473864.01075138,103188342.01426207,121559834.33461526,15710524.65513762,1916382.9703765651,3933927000.5446157
2021-09-10 00:00,1174618321.3930297,217085051.57028514,514336071.2303929,523381320.9635824,661561109.7864205,496713238.4401834,16960773.468826212,76208976.33101195,101358755.42598975,118314014.8755822,16110704.551361816,3222229.6755521744,3919870567.7122183
2021-09-11 00:00,1167821501.347188,220412819.21053937,513936615.77073467,530309880.03609425,655094424.703619,506263075.50112236,17040236.71725607,76495926.99671225,101018252.633858,119161471.44461918,15964240.574141284,3207566.2139544357,3926726011.149839
2021-09-12 00:00,1144118899.8221903,220989290.40289748,517151675.8032517,536268593.48567533,660001228.8236951,509988017.9223638,17414209.69233374,77558559.32180575,102745600.40097369,121288784.62206942,15729179.780555101,2181894.3120381287,3925435934.389849
2021-09-13 00:00,1135084606.711188,219843994.7133847,517035720.7437344,526261150.49027383,669328678.8560585,505644534.7103649,17057025.87150424,76955267.72106236,102245225.8545073,123258901.68689118,15805582.609660067,2787132.2894015624,3911307822.2580314
2021-09-14 00:00,1132446187.847715,219185624.52437463,517494580.5988471,523104824.1764942,674478013.2889096,514703211.3732573,17557484.723602388,77832923.57198174,102164781.20061386,125868414.312617,16006562.873917056,2787875.1058652154,3923630483.598195
2021-09-15 00:00,1129615393.1347034,223129180.9561642,523935880.4768611,523949772.9990639,687304927.8431139,516724289.5437656,17851547.02777542,79150791.14473909,103136854.98837622,128607330.65205863,15902178.210502047,2567140.9093168876,3951875287.8864408
2021-09-16 00:00,1144215900.4507966,224384791.55208468,523261557.9088696,518195577.6124449,678223479.8769139,523230426.3298563,17655141.998672016,80379593.4207452,102240503.78611633,127626450.74294484,15685466.045652254,2557138.302039771,3957656028.0271363
2021-09-17 00:00,1162612028.9284823,224533130.70653623,521497190.82792103,528777829.7098811,682323799.1390291,530383293.1633176,17294034.900427938,81318537.4733673,100743385.49200475,124896121.24878602,15451770.387738768,2551466.272710672,3992382588.250203
2021-09-18 00:00,1154085396.8144522,225344280.31391063,522318578.7164209,520971912.43452287,684964086.5424932,534698132.1228711,17388546.250180453,81636011.11781085,100544991.98713194,125411566.66806252,15448808.204864923,2557844.6389256376,3985370155.8116474
2021-09-19 00:00,1158686703.0337133,225304220.35576484,520901696.3748476,517802973.7349919,685213347.7461795,529048845.45019424,17146743.51320146,82344385.32149412,99532961.31152833,124868462.23300739,15435874.985565586,2553503.664505721,3978839717.724994
2021-09-20 00:00,1088812955.4524841,221317694.48610833,502638932.3613711,489710162.3082539,676945290.2941226,496895203.5328274,16103909.07688225,81270992.02350773,96398273.81979251,114824885.63800725,15252991.015546015,2481066.099940654,3802652356.108844
2021-09-21 00:00,1086295883.110633,224088391.8847262,499879392.92013276,504256294.53701234,670344874.4014307,464263987.2908786,15591646.731685247,82131735.31791748,92741111.31011857,111479056.3137812,14992710.811649764,2479976.3192406013,3768545060.9492064
2021-09-22 00:00,1019862790.4987143,225672313.51510763,514981814.10210043,451304221.4028759,665252181.7141705,477704541.64916146,16337221.314217705,82037558.5246973,92024804.71853542,117178835.05874285,14384922.245899823,2479904.8997298107,3679221109.6439533
2021-09-23 00:00,1008805838.6927899,230034111.38278764,516880741.9489351,449891267.2434559,667075974.6319678,501739414.72368026,16555236.283167632,82763616.45736355,92173371.42140043,118394430.00090832,14407913.456931666,1818251.0454778506,3700540167.288866
2021-09-24 00:00,1025722904.6357723,233250516.37699977,511469109.73433274,433568405.37691694,672077349.5514108,472852237.29116726,15754855.992897134,82389471.96335647,87366386.62514658,114426134.34029953,13494951.508689618,1610400.547730379,3663982723.94472
2021-09-25 00:00,1026191041.841854,234843230.4506406,514040929.5893849,441042730.988892,668650609.1394707,474135408.45696807,15804873.68207431,81416011.94230968,87282457.86898375,114258151.73098423,12789746.617123023,1604623.1358118,3672059815.444497
2021-09-26 00:00,1030566189.235168,235080508.68509,520032181.08690506,444797160.7656699,670913005.9262049,489901652.92775744,15942482.358116303,72072076.87208307,89527950.92289498,116177653.59489045,13142084.169038774,1597801.363193615,3699750747.9070125
2021-09-27 00:00,1094669559.6004717,231941885.79534525,516190940.2722397,461900498.1736812,677040388.642026,507351179.5897191,15671797.061435949,72848220.6688685,89000194.29780117,114423364.8919014,13205350.88150074,1597253.2124510286,3795840633.0874414
2021-09-28 00:00,1112033215.2227044,217109361.84510157,516478609.62306917,462311106.29181015,677917055.6813366,504570532.8972188,15360283.149484657,73338566.82000792,90303460.38673404,112324936.03787144,13197150.476118525,1850108.8801998817,3796794387.311657
2021-09-29 00:00,1080451134.9377248,219017929.47307795,518850747.9516913,507942378.67927283,677998489.9094689,511602426.8493234,15345293.51812404,73672857.85677074,90213652.11984742,112817178.15259092,13187432.313805444,1585640.59416526,3822685162.355863
2021-09-30 00:00,561959695.242517,222272747.6239894,525996823.2962875,502292206.71234745,696335097.4888133,506227215.2620192,15706783.78705818,73887603.23569134,90833258.85039997,116128261.57476936,13035475.279073479,2384545.233453509,3327059713.5864196
2021-10-01 00:00,567309977.1477759,226129945.3928951,530863504.84861374,470802914.44426805,696141932.2490624,533559328.4997912,16371545.40570974,75602108.4348063,95976127.2833019,122637891.07150206,10988684.112918146,2385866.56428258,3348769825.454927
2021-10-02 00:00,563128946.06587,222937265.04928303,532426891.7388222,469312750.49117035,697290326.5624775,531340348.34882516,16495380.278872242,76295341.77287115,93608621.20403375,124392520.99932757,10645640.312800705,2342716.3173973765,3340216749.1417513
2021-10-03 00:00,556967653.1098927,223529644.98351067,533315165.94302887,480674602.935716,695309146.6374229,523817757.7787494,16579724.363232562,77118394.87969212,93100683.26895513,124737727.56424315,10710467.595869591,2098912.8547927085,3337959881.915106
2021-10-04 00:00,553595557.4437673,220966283.9061489,528455533.85302395,472391308.3596825,677476620.7486649,496161536.5349234,16473848.030069988,80604712.38212769,94110060.88315839,124551190.49465506,9624450.459633134,2198282.7147834566,3276609385.8106384
2021-10-05 00:00,560406182.6967723,218369098.3811254,543644875.6159692,461966106.19268274,684043118.8646821,521926099.46828777,16778620.43959703,81225546.69801661,96856104.01730351,126443571.46464215,9613223.89413848,2187350.2172818454,3323459897.950499
2021-10-06 00:00,623099470.1527104,219601251.01318318,524177404.4246545,485119375.199305,698517438.8515624,504796520.9218226,16902676.499861985,80627120.4146421,91989493.92863491,128521803.82149278,9503818.31615915,2186894.7232423816,3385043268.2672715
2021-10-07 00:00,615537841.0621661,216082950.20938593,524927973.1639312,435525866.9190718,825193900.4367784,497998206.9944837,16778763.861326743,80862976.99018216,87354380.26874167,128875931.4852334,8096728.450473163,2186894.7232423816,3439422414.5650167
2021-10-08 00:00,583647979.0248004,216360051.1866822,531865338.8023184,480128872.559544,847330190.9724455,498072843.9768024,16770237.854058657,81725055.04431286,87969348.99831167,128433691.94047062,11083055.035369473,2186894.7232423816,3485573560.1183586
2021-10-09 00:00,590479278.4014125,214978231.59729096,533614329.5818991,430827034.11015654,916863778.8270211,539127143.348812,16910762.054312173,81567350.93522173,83687932.39032647,128758549.74412023,11791263.738692056,2184700.6443700073,3550790355.373635
2021-10-10 00:00,617615182.0944158,211949985.47448683,533353880.9111273,430326610.2205443,922902279.0004214,578397534.4246497,16538046.492191346,82287421.9652794,84439901.31378658,89333795.08470343,11740188.28238588,1701050.5219293304,3580585875.785921
2021-10-11 00:00,621612784.3638384,208730540.68511316,548055363.962134,429740023.7780679,933537845.841018,586147706.0641055,16626879.225525687,82650309.66915144,82535466.91701178,90648690.00176963,12113270.556228383,1682896.3568469489,3614081777.4208107
2021-10-12 00:00,679325687.194839,201531458.52602205,552713037.3071169,446990338.50168014,935055695.6765975,619923004.1018388,16481849.38626462,83095042.52806588,83200392.6106211,99510600.45599312,12009091.303636111,1678955.3631818513,3731515152.955857
2021-10-13 00:00,1015287450.4683135,200751852.47080442,550510605.8517694,445473775.88927376,940591176.9287636,648328455.2700869,16545908.546104895,83793001.6664581,80942191.03707123,101907265.8528334,10833732.98648254,1678518.7558402966,4096643935.723802
2021-10-14 00:00,1006882022.6824523,204430551.26846632,566657200.0287834,431644157.49816823,943746666.1697822,767560397.8367043,16783148.34183966,85257929.12456639,86089528.16310899,104060003.70906378,9738650.779470231,1677023.133380364,4224527278.735786
2021-10-15 00:00,1002075596.396845,211820739.2254247,575644199.530273,451446684.71381307,932825290.6485996,850126410.0037616,17044905.689102102,85620976.12456639,89610301.71330395,110510383.20138659,9685351.704500306,1845517.8732073298,4338256356.824783
2021-10-16 00:00,966936421.6215366,212134982.71302545,573919078.1381165,476562387.4970688,938450635.500703,834073652.9764717,17029040.897047292,87025590.03580943,99907860.08005169,108648935.42876768,9567465.792439327,1844446.2960986712,4326100496.977136
2021-10-17 00:00,956582073.3716234,214116737.5924981,581630352.9508983,462246981.94684136,939793535.974473,858827999.714279,16978522.167025026,87767314.2726327,104530712.35921606,110208567.77496406,9506511.011042776,1807149.4553348331,4343996458.590829
2021-10-18 00:00,961804271.156172,199340130.0537719,576327482.8199952,473633579.348154,963287620.8144699,858891322.6677061,16810540.74422761,92112009.05887096,104324316.40905933,122140362.55057397,8656210.536272675,1399491.818726271,4378727337.978
2021-10-19 00:00,878189419.5056067,199603593.60271034,585732000.615541,522475369.26914173,967653859.7833147,857182108.9513786,16977392.466828734,90955082.86022712,104170790.10003962,123677248.80385545,8616708.585022412,1249227.5342405615,4356482802.077907
2021-10-20 00:00,857880422.3860164,206488133.3261869,610756146.037794,510966990.6689699,915445134.8465976,923816721.4289145,17385029.318754036,91847768.25906205,98452970.64112264,126871540.28317603,8508572.558636924,1247869.8635731244,4369667299.618804
2021-10-21 00:00,830815331.9687823,219110379.52233905,609017544.5694761,494233788.2962048,918690428.1061418,1029465268.1453352,17219234.95983386,92280789.66410542,101580391.49399826,109105594.06451163,8410117.149481094,1236442.654064721,4431165310.5942745
2021-10-22 00:00,837241317.7582062,221422806.01036298,607707648.2421445,452156942.6960579,922719992.8933661,1114511017.1688976,16981445.38108867,92814242.62176853,100285811.19137922,108377827.77557535,8307162.52001496,1236442.654064721,4483762656.912927
2021-10-23 00:00,831577955.8292077,215835046.1699896,624323957.8133274,467052197.6319567,908429635.127874,1091378304.7873673,17203614.99619616,95660624.38306347,98927569.25827861,110626250.96319547,8509265.22491726,1572623.2042480407,4471097045.389622
2021-10-24 00:00,832553269.1993533,214848237.04179698,614557722.3366257,464986410.1792469,913036129.3404418,1081174900.532808,16980589.648856245,96197060.90451291,101923779.33559264,109338882.8006795,9655306.355448004,1572623.2042480407,4456824910.87961
2021-10-25 00:00,798454172.3701427,216302592.26454154,627611558.5952324,467376667.71862227,921298351.2407495,1097814032.0023665,17309251.894610867,98408601.40066256,107518770.12484008,111014636.73580089,8785372.642263206,1493639.5780255839,4473387646.567858
2021-10-26 00:00,784951327.1745129,218119520.09028694,622994476.2524323,455080302.2523074,937389299.7625772,1112226873.871564,17172556.044928644,101596208.20643371,97370029.89848575,111163410.28646532,8645305.143005239,1495628.5545423324,4468204937.537541
2021-10-27 00:00,769420832.5957792,210061861.9314068,604488860.3758925,455927788.9911908,938282108.4268408,1248317904.5982876,16719508.288679617,109067405.44596486,93824516.29944824,107507756.30486208,7640470.150088694,1495517.7010800238,4562754531.109521
2021-10-28 00:00,760443114.9084696,255903949.14715427,662183391.7063588,473735874.3196946,928853367.2542709,1245692753.307051,17110551.85915622,107495124.63747069,95216373.94098628,111612771.3039436,7335298.588742472,1493936.9326231687,4667076507.905922
2021-10-29 00:00,702863917.1207289,284722936.6757752,694534439.6527379,363516258.53840333,948715029.4479582,1461375744.892577,17385442.129751828,117481148.83623481,95308170.6821315,112177977.2284256,8919432.19177785,1493936.9326231687,4808494434.329125
2021-10-30 00:00,766254965.0891819,283107451.4753806,647080761.3507538,444476753.250145,919077781.471988,1508472005.2669463,17240250.841623753,125507367.11993252,95601620.98412588,111901623.42848499,8946396.565379692,1490823.147824256,4929157799.991767
2021-10-31 00:00,772792797.0486301,285239058.07702583,667060591.9362556,430973221.01765645,906116543.3601756,1534161535.0698314,17235607.02659908,122654123.949574,102510985.84383644,110006778.5558247,9253541.581050085,1490823.147824256,4959495606.614284
2021-11-01 00:00,816180052.5743458,286363608.1774516,686444208.7458594,442792525.1024666,888173107.4886067,1515798640.428877,17351361.106065776,123047485.19023146,100205213.1358622,111059646.92344216,11959575.650105584,1584368.8610008897,5000959793.3843155
2021-11-02 00:00,773209180.195684,294502759.4748768,727555927.4911634,455042921.7003931,869895705.0389804,1518368253.6458778,17643087.208439503,122303787.87080367,99860081.02694431,118116619.87024938,11562087.247256106,1586425.7038659945,5009646836.474534
2021-11-03 00:00,778779827.3797548,294359763.4397775,743164589.2194356,456383792.59775954,876462797.6524721,1522992751.7510812,17640135.27333529,122233798.2314825,106667186.5513959,117704241.65700968,10647814.588750793,1586425.7038659945,5048623124.046121
2021-11-04 00:00,789253272.9945433,302022715.45739627,731131670.8897724,393158148.92129743,881348327.4728416,1528234871.2928317,17404399.07715293,121988228.07546178,101961133.4334538,108123822.54513478,8775194.53161138,1570161.082378198,4984971945.773875
2021-11-05 00:00,852948545.6340672,306721584.26789564,729286523.6620787,436619311.3575794,886193013.2653937,1719894832.999787,17501784.604480974,120612443.07186782,102586627.94841017,107584877.96681897,8689594.832154727,2398244.8745865948,5291037384.485121
2021-11-06 00:00,852822691.1140976,316843354.53002614,738097888.5681874,420827283.2944167,895273784.2246771,1708333302.4588072,17472997.606205143,119523788.16032289,103746162.8905711,100435343.6387442,8772165.330387877,2396431.023007082,5284545192.839451
2021-11-07 00:00,892604277.8038728,341180510.33085304,750168260.3179342,412609605.745061,899109329.557771,1670592654.0671394,17650865.321706172,118820685.29921015,101759775.26297249,101907858.5583985,8766018.759573145,2394283.683565174,5317564124.708057
2021-11-08 00:00,894309094.6376404,340826323.2609643,794698844.4391737,425456702.8249054,921159499.0910897,1742291042.4130964,18106534.16025982,119159607.0941511,103633882.14962053,104242952.75109518,8748419.465856308,2904165.112093264,5475537067.399946
2021-11-09 00:00,901759503.4860393,350909411.65128505,791948246.2366141,430646169.2624384,940640825.794386,1846349584.242389,18138106.636110716,119636590.63553374,107700895.38587523,103596722.30757388,8827689.27706326,2907706.9832839603,5623061451.898593
2021-11-10 00:00,904644369.4984567,366868406.60240865,814061290.5609893,421173077.12512445,949014048.5535444,1803945280.9553816,17963676.544403538,118110535.2287653,106092881.26306497,101627146.59353653,10105530.998777574,2906438.9222536287,5616512682.846706
2021-11-11 00:00,948075760.8088993,391465552.1411171,832246393.7764957,427300273.73219603,964904206.97323,1738307705.9597638,18196553.799117196,117687739.46066855,107202686.19865316,102486651.03567079,10025960.405256096,2906438.9222536287,5660805923.213322
