evt_date,maker,aave,dydx,compound,uniswap,curve,treasury,other,sushiswap,balancer,bridge,bancor,total
2021-07-14 00:00,3103869529.74923,1252895270.530476,50410536.763585,1830945849.877226,810089366.418984,51721268.534633,56789040.423211,262406532.54317,179762171.11059,68994631.866786,1703630500.236784,21183015.659921,9392697713.714596
2021-07-15 00:00,3105901822.41215,1441881735.998557,50518163.346582,1825240490.056905,796387085.27474,50588070.798589,54246392.593211,219410504.064927,195908144.33278,69921953.224467,1427133450.885171,20640232.23975,9257778045.227829
2021-07-16 00:00,3105901822.41215,1497685213.000524,50705674.549497,1842601547.141758,793167726.579337,50862361.476445,54246392.593211,224568217.343937,189170319.652702,76823654.195807,1398150815.159749,20275397.524147,9304159141.629265
2021-07-17 00:00,3105901822.41215,1532227012.054926,50613475.054507,1912995088.396077,788608578.411471,50673524.438178,54246393.193211,240595259.236305,190551512.093244,79136070.989092,1443233245.248824,20359918.194561,9469141899.722546
2021-07-18 00:00,3105901822.41215,1545140344.111785,50647086.468477,1926121937.41259,777450146.447955,50451016.076348,54246393.193211,237274774.917064,202071297.642213,80606960.817277,1453759052.783279,20331155.905401,9504001988.18775
2021-07-19 00:00,3105901822.41215,1560627825.925007,50442638.085779,1947738358.749324,763051965.891383,48136847.783322,53996393.193211,207582284.099165,200008382.476348,77132117.802999,1256744088.977578,19620930.973328,9290983656.369595
2021-07-20 00:00,3105809249.526632,1572691835.011947,50540994.638361,2010971318.152745,762062383.089326,48238143.562106,52746395.635211,192347763.157858,198278461.508137,78522375.614619,1235590369.835022,18056121.835763,9325855411.567726
2021-07-21 00:00,3105693969.596536,1559693665.269867,50594527.595496,1990383303.554534,854377847.364163,48465574.723578,52746395.635211,210625370.923541,200640991.503915,81212058.475164,1302193353.509066,18885812.091852,9475512870.242924
2021-07-22 00:00,3108643046.744192,1518528979.221887,50431828.239962,1989684411.50906,868827140.832128,47983582.343096,48038404.740979,205525939.895738,211853272.752451,81285194.479865,1326391804.21277,19011882.428501,9476205487.400629
2021-07-23 00:00,3111180212.379207,1526242084.083408,50573044.650962,2036616387.900934,917594621.765248,49522958.670714,48038442.245979,239229996.924406,216519176.156523,80975572.754202,1389097080.242701,19418575.807036,9685008153.58132
2021-07-24 00:00,3112462213.560348,1522147364.940842,47501059.068559,2019628305.655478,940632302.25378,48496004.761456,48038442.245979,227968114.446187,218233768.797273,81727573.745707,1410280250.656861,19567499.421012,9696682899.553482
2021-07-25 00:00,3113330704.846271,1581406081.314255,47247154.426328,2019754416.941127,959146369.262074,48533148.571079,48038490.745979,222584088.675476,217012774.556054,81985947.22222,1416594338.239062,19660903.481262,9775294418.281187
2021-07-26 00:00,3116751378.626982,1506625965.613981,47868046.088882,1955906821.031828,962847421.554573,48508765.295698,52869453.245979,212045452.283836,219829424.196972,81240201.068575,1421802513.121745,20005735.963299,9646301178.09235
2021-07-27 00:00,3134577320.902627,1510855220.249995,47998336.202213,1971279193.476701,1008049445.592201,45336301.11485,52869453.245979,191414159.87646,224646887.77145,81558356.005624,1431750413.792866,20210496.940216,9720545585.171183
2021-07-28 00:00,3161404990.797538,1506329515.635142,47626321.232764,1952598266.47369,1018472185.670531,44169696.264002,52844461.745979,180972532.230386,226948452.474582,84697699.772294,1403455522.178109,20202822.098054,9699722466.57307
2021-07-29 00:00,3173043931.771012,1514586614.246489,47445095.749605,1969326231.084182,1046266734.751026,42999358.34823,52844490.245979,187132768.097872,230910710.828298,84598328.079298,1438676621.136429,20453493.358177,9808284377.696596
2021-07-30 00:00,3179717406.470851,1491370630.315257,48524346.878913,1969888196.542044,1084143182.230541,42010685.066696,52844490.245979,181092712.978922,232690914.673741,79532786.818189,1460536184.329219,21021363.648695,9843372900.199047
2021-07-31 00:00,3193336138.624124,1472993379.878423,47953935.738976,1952503737.618317,1076187928.190281,42750538.030784,52844490.245979,189971928.31624,229887411.710258,80441661.86103,1467482922.6849,21194723.87823,9827548796.777542
2021-08-01 00:00,3203611812.450061,1447015726.696317,52008157.159001,1934399132.157483,1053178905.630294,42067802.829538,52844490.245979,214030081.48505,216733944.81318,80053711.949702,1464703520.584471,20982777.965109,9781630063.966185
2021-08-02 00:00,3208033845.900468,1451821989.859225,48926774.9018,1935629038.632623,1053110186.066635,42394415.1565,52844496.495979,203975681.371223,221589279.139016,82188557.415758,1446798772.52058,21081901.040364,9768394938.500172
2021-08-03 00:00,3208281781.338515,1567210072.859958,94429218.557049,1896162258.181868,1018759342.506143,41353335.401661,52844496.495979,198335473.159869,231612775.805118,82123303.241093,1450753420.984323,20820428.862291,9862685907.393867
2021-08-04 00:00,3207280153.152015,1525742859.955104,165240781.734284,1879792177.513682,1083478214.337873,41445966.482819,52344496.495979,202221200.100399,231453854.696044,86092361.844361,1425478835.605808,21382773.833575,9921953675.751944
2021-08-05 00:00,3197010512.312775,1464320354.533234,175753175.38149,1950589063.686717,1116546508.77642,42221555.778177,52344496.495979,288613794.394507,212402668.21149,88484175.907425,1401577663.712097,21617280.481937,10011481249.672249
2021-08-06 00:00,3197010512.312775,1340573153.331255,191623241.033892,1971563790.000314,1138022604.609394,41761839.193694,52344510.245979,486366227.011945,210317385.983964,88713756.157736,1330068061.80793,21779996.215376,10070145077.904255
2021-08-07 00:00,3213280715.300567,1299266099.337485,227005243.802986,1913879241.082368,1223657697.978693,41115559.559309,52344510.245979,483542843.998587,212589462.562093,91287562.765913,1322653311.28716,22404177.04938,10103026424.97052
2021-08-08 00:00,3223449292.800529,1293121932.088609,232451899.823085,1896728071.146354,1186086754.774134,41928701.849343,52344510.245979,486756547.873527,206941359.912524,90843793.491733,1302983732.843536,21934322.681371,10035570919.530724
2021-08-09 00:00,3223449292.800529,1317836977.632042,282110739.322825,1738818665.162775,1201187140.235984,41868266.116394,64142569.245979,475649576.144123,212717792.976557,91944716.458482,1289298856.786574,22433433.486432,9961458026.368696
2021-08-10 00:00,3237381036.758286,1328464679.903953,288914928.262971,1727228320.307443,1201809636.451215,41604896.806042,63942571.745979,379926306.414821,231742317.760784,91304200.666045,1278101719.194304,22435458.152734,9892856072.424578
2021-08-11 00:00,3269936986.788177,1191214404.603469,295842320.836405,1731731969.096357,1216475856.868081,42488059.005967,63942576.745979,377375147.12504,229735072.680713,91773720.252919,1274879926.662708,22708316.807568,9808104357.473383
2021-08-12 00:00,3290913616.253649,1094729174.74961,295776051.454522,1643666496.146583,1193089912.937655,40710497.608891,63942577.740979,323302448.590234,239860610.397851,94771214.277563,1280485753.372294,22263730.081597,9583512083.611427
2021-08-13 00:00,3293512723.959357,812701897.815959,320706937.137039,1527974534.752552,1279156056.942296,41920673.317532,63685577.740979,632833547.192468,245331167.67137,98168289.961711,1277833420.819444,23174968.720016,9616999796.030724
2021-08-14 00:00,3295596928.159357,800739621.449604,341759437.203378,1521930572.054989,1256700116.445985,41198252.804506,63685577.740979,629907868.216713,245528975.24639,97969226.769394,1283272563.177268,23135072.755037,9601424212.0236
2021-08-15 00:00,3324450899.331796,788280917.97726,343459821.226509,1538562040.847995,1278091179.194558,41646587.300476,63685577.740979,616208849.118178,246672258.888254,98667975.319119,1283401081.109222,23179782.698149,9646306970.752495
2021-08-16 00:00,3330705318.22136,783502419.610908,350353933.419655,1548089891.266508,1226474172.289568,40152756.983042,63685577.740979,615277597.535399,240814172.219779,97047982.935494,1269271627.541597,22850952.278006,9588226402.042295
2021-08-17 00:00,3328702323.22136,786149018.076933,355485703.375432,1503745212.021581,1196894086.858087,38998144.312757,63685586.490979,616690002.238549,235309743.087814,97154096.959884,1253888585.941375,22403888.312975,9499106390.897726
2021-08-18 00:00,3341627015.656941,703900543.599756,358195435.789883,1433648952.072676,1219602988.580907,40764807.5959,63685586.490979,292984047.794094,238803258.551446,98248801.672701,1239453038.592085,22518731.140779,9053433207.538147
2021-08-19 00:00,3351030812.35118,1000489930.857942,357348763.908888,1392106849.20305,1229493950.905482,41696253.508804,63685586.490979,271051476.25771,245588118.613586,98543709.243141,1218599849.083397,22912165.354761,9292547465.77892
2021-08-20 00:00,3357510837.541955,840444408.137281,377290552.921686,1335919440.005132,1252690836.660403,41585323.036242,63685588.990979,264637269.870618,249231710.455526,100019787.935305,1163475509.665938,23295600.837062,9069786866.058126
2021-08-21 00:00,3357510837.541955,799586188.019431,374654237.885797,1279920819.881762,1224296208.019032,41956290.047187,63685588.990979,292074354.251613,248891264.193999,99076016.159409,1158361395.704094,23152765.688824,8963165966.384083
2021-08-22 00:00,3357381542.375536,764153799.461543,375107845.644507,1245316569.885095,1226457331.694164,41742260.270208,63685588.990979,317397896.793718,250796760.599137,92766746.334721,1165716713.023477,23165033.982976,8923688089.05606
2021-08-23 00:00,3358372951.484862,858888486.075191,378778434.817298,1201680327.450102,1247521082.465815,39947434.354869,63685588.990979,337147011.917846,254986665.583831,92811165.823128,1153881228.01547,23328361.823518,9011028738.80291
2021-08-24 00:00,3358372951.484862,794267219.597661,380051665.602238,1200947041.240042,1220335818.475821,39737970.215754,75941862.990979,361920435.48554,248457611.585584,92992154.284325,1136304974.412347,22904369.67426,8932234075.049414
2021-08-25 00:00,3358371952.484862,794177140.165508,399285744.173617,1145493169.844989,1244822264.288024,40412795.886888,75941862.990979,372349088.318438,247947585.00032,95465108.773274,1111641183.014794,23458103.76664,8909365998.708332
2021-08-26 00:00,3358331972.504862,802921185.799876,418367518.656516,1120534144.051947,1214220259.79324,38422517.016847,66339621.593957,393074718.879121,236680425.705212,95194274.008261,1107637875.401284,23091059.405508,8874815572.816631
2021-08-27 00:00,3361006014.834862,797174508.374423,426491923.70037,1124906873.45093,1283436412.767098,39366887.894929,66339621.593957,399846704.838411,236389470.039871,95786132.735208,1134007738.309901,23495647.269654,8988247935.809614
2021-08-28 00:00,3361006014.834862,786404601.380431,429113187.776664,1123904598.420073,1271857430.7685,39483006.546855,66339621.593957,401400736.977612,236047240.181381,95709786.667222,1137625521.561514,23190335.815277,8972082082.524347
2021-08-29 00:00,3361006014.834862,783165621.956118,434897009.182656,1121529071.375419,1272120323.449792,39105613.337115,66339622.843957,414287747.138654,226181841.385647,95087767.402806,1133057340.495187,23170383.859784,8969948357.261997
2021-08-30 00:00,3361006014.834862,761823532.415546,434811637.982725,1076036408.681592,1263241506.706534,37986652.498653,66339622.843957,421206547.41261,227374299.76619,93434337.697249,1155465248.395715,22985686.225312,8921711495.460945
2021-08-31 00:00,3361006014.834862,778303083.889568,411021814.592702,1109925843.332474,1315050275.787269,37802964.135803,66339672.843957,406089673.960063,238400512.398309,94000602.815523,1183304144.997286,23306161.536347,9024550765.124163
2021-09-01 00:00,3361006014.834862,780546643.430687,418278423.45214,1075278066.03013,1309287594.509901,38895429.651165,66339672.843957,421209987.763542,253962290.122093,99402168.470119,1215010054.163045,24121571.225807,9063337916.497448
2021-09-02 00:00,3361006014.834862,696593658.897517,415550099.115177,971575328.03776,1296105194.300725,38015684.615693,66339672.843957,434999037.603346,244467128.905737,102268026.463521,1206094519.049676,24030803.511815,8857045168.179787
2021-09-03 00:00,3361006014.834862,642920473.73025,409846923.182441,965759858.531955,1246949337.926316,37823003.106089,66569602.47245,435635727.335645,259356605.553267,100521796.300569,1227759122.971231,24104288.429643,8778252754.374718
2021-09-04 00:00,3361006014.834862,698951698.260516,409886068.408296,1011200443.017239,1234313141.922798,37856499.975065,66569602.47245,433250468.448144,258194444.555365,101213093.705702,1243429051.920698,24052504.137935,8879923031.65907
2021-09-05 00:00,3361006014.834862,681659676.116538,409714995.778894,1021651280.212028,1251431842.196721,38360741.420808,66569602.47245,418880533.35751,261108643.602138,100907915.964514,1244326172.34735,24540176.574197,8880157594.87801
2021-09-06 00:00,3360926174.834862,632613984.274032,402907339.197065,949854600.001245,1242494675.503508,38112795.511357,66569602.47245,427334580.002571,259635479.428054,99490443.7334,1216818014.221537,24595907.640671,8721353596.820751
2021-09-07 00:00,3352440516.157481,669074409.910955,412131876.549299,959979866.131082,1157383266.489744,38449955.519576,66369602.47245,438657944.922729,221198031.414213,96759667.278238,1197947718.613922,22841481.26181,8633234336.721498
2021-09-08 00:00,3336062220.806338,714832296.019015,443291443.019521,1249065881.504517,1177773881.071377,39084812.443272,66369602.47245,493775600.530351,209803225.318144,96969462.204805,1252052497.789915,22722127.688093,9101803050.867798
2021-09-09 00:00,3325681595.501334,648807838.020202,455492834.632206,1227830982.127494,1177933331.573999,39741854.386065,66369602.47245,487245379.937436,206898867.615981,93378505.781435,1254300748.635333,22736642.703839,9006418183.387774
2021-09-10 00:00,3323150526.501334,655838290.170288,578168245.355424,1234342568.058548,1149679637.010251,38082228.92127,68469602.47245,448110748.960477,201198352.830486,91105547.13198,1290979012.804445,22108995.551483,9101233755.768436
2021-09-11 00:00,3323046143.623534,641607784.214405,590102579.807739,1239927571.217765,1162542064.061727,38441500.571856,83540595.47245,446379670.690942,195786498.427014,91395921.577418,1307656220.844095,22205125.377504,9142631675.88645
2021-09-12 00:00,3322984125.254755,603629867.193568,594611776.130481,1199191855.783265,1179776448.376858,39365328.081266,83540595.47245,435226275.883897,200099638.803452,88295288.662987,1327019388.954393,22702929.556436,9096443518.153809
2021-09-13 00:00,3322984125.254755,600945557.73016,605845690.881867,1157152708.730319,1162912814.246735,39355809.932751,83474529.643281,413639495.762817,214553109.436155,87331371.437555,1357508601.159652,22224493.357748,9067928307.573795
2021-09-14 00:00,3284968532.475183,716667467.491292,612400108.260588,1081948259.34779,1192282569.200806,38704959.862656,83474529.643281,417426603.224921,218353462.968014,88657909.209222,1408632052.215694,22874007.18319,9166390461.082638
2021-09-15 00:00,3275418532.475183,686984542.146469,624661207.598416,937722951.923756,1214013194.549085,39626952.406151,83474529.643281,414507071.35892,232236387.120542,94736847.224914,1431559875.094585,23257901.497461,9058199993.038763
2021-09-16 00:00,3273563669.975183,652323639.919062,642956355.547467,930888662.109923,1218009866.766564,32057630.349295,83474529.643281,408611760.804678,220553625.992449,100923075.081955,1460526416.504273,23036983.350488,9046926216.044619
2021-09-17 00:00,3272636089.577301,643892249.187002,661355867.627412,894257064.736786,1188046997.360282,30314077.689764,83474547.143281,431146127.640539,221763565.615098,87808343.531809,1496722035.58659,22492928.63358,9033909894.329445
2021-09-18 00:00,3270625205.436783,646489052.613881,676290970.42768,890166303.118247,1200858382.062491,29989641.676994,83449547.143281,429835008.548676,224522001.731539,88352901.45301,1533368212.944371,22631393.015126,9096578620.17208
2021-09-19 00:00,3267926732.192629,658623658.225986,692154542.860164,889274935.059663,1192716523.739701,30426032.885285,83449547.143281,418246125.162824,221872121.371364,87105830.498235,1560256472.981228,22310438.548301,9124362960.668661
2021-09-20 00:00,3222931169.935829,662732089.213926,701540969.672452,901936896.783395,1150966102.956539,30189942.765129,83449547.143281,426295132.546914,192198217.854917,85729576.336659,1487771474.454182,20981120.871346,8966722240.534569
2021-09-21 00:00,3222931169.935829,688078904.879201,705489789.954524,900727921.256502,1137263565.783724,29088996.6411,83449547.143281,411864069.04394,199260958.502932,84001940.665821,1486487783.663145,20263234.679475,8968907882.149473
2021-09-22 00:00,3181093995.009312,655054373.725493,711316013.930089,852893993.314567,1181316977.27151,31303820.370309,83449547.143281,418692735.62962,209939686.887531,86109382.779417,1501426600.65164,21192528.155236,8933789654.868006
2021-09-23 00:00,3180069995.009312,638488689.950938,730053345.005055,862592773.408794,1200075967.713474,28061156.108197,82949547.143281,420125670.393895,213821890.52088,85708584.680799,1594867302.669837,21472184.848172,9058287107.452635
2021-09-24 00:00,3170070194.693312,644228764.877502,743047271.891972,876854570.721961,1163892392.020295,26982391.858252,82949547.143281,414959782.052238,212465082.715345,88097594.218699,1657392812.82861,20582504.684254,9101522909.70572
2021-09-25 00:00,3170069994.693312,707456398.320569,749340994.2254,874000868.005777,1183716149.944079,27824416.260591,82949547.143281,408793746.917256,213349636.634066,86865788.283361,1673266918.90044,20694179.204805,9198328638.532936
2021-09-26 00:00,3170069994.693312,769543260.202068,782433399.347821,884559236.384003,1215199352.256243,29044992.668229,82949547.143281,404090164.971442,217218297.191079,88153096.087744,1681450429.12422,20857463.250803,9345569233.320246
2021-09-27 00:00,3170068996.693312,562802146.775034,1069977503.573255,824077722.09405,1199141158.198658,29084523.483235,83288074.701581,422975046.154686,213341380.028901,93554345.255235,1695245079.57245,20479263.207181,9384035239.737577
2021-09-28 00:00,3100099434.767312,548412916.97811,1091464206.646937,888356347.340357,1184855103.501792,29223121.961212,83288074.701581,414367248.711199,213177661.563964,95106547.967226,1714949045.06195,20025918.799826,9383325628.001467
2021-09-29 00:00,3045149393.043412,553462378.243058,1364405115.509146,888057595.382835,1193207124.407081,30340329.082457,83288074.701581,420234419.92907,217451271.587176,100576921.24391,1721859810.736199,20168766.108522,9638201199.974447
2021-09-30 00:00,3045149393.043412,585130698.977509,1398929865.497668,542062095.682461,1231989983.958257,30500492.062153,90488074.701581,409546707.81123,215192132.821489,109944654.348067,1730706332.808264,20628875.80535,9410269307.51744
2021-10-01 00:00,3045149393.043412,500318511.996591,1442699510.937448,529554196.564462,1299547098.571755,29926749.186193,90448074.701581,419055857.785748,223501608.777518,98888151.388751,1743773597.827233,21495850.807966,9444358601.588657
2021-10-02 00:00,3045149393.043412,521683566.394078,1457030573.776096,549359591.274557,1317300820.163404,29520958.057653,90448204.701581,419623474.756768,225031607.999269,97367568.647794,1757422659.912677,21671276.490825,9531609695.218115
2021-10-03 00:00,3045149393.043412,528405072.473986,1483721095.658966,584448442.600659,1316030810.146085,30038155.432525,90448204.701581,419866165.374252,226040295.704072,99844412.096255,1754492341.070517,21761864.163728,9600246252.466038
2021-10-04 00:00,3044949793.043412,513789930.197942,1511291317.207253,556697332.430206,1320240762.820684,29869610.497935,103187589.701581,414782883.288585,224818894.240428,106358244.931987,1744581129.61542,21644365.825622,9592211853.801056
2021-10-05 00:00,3044937793.043412,503829451.041379,1542676350.674956,519678344.863822,1347185726.532214,29878746.337852,103187589.701581,407645680.581433,243175796.224708,106246075.501966,1757235470.76526,22005424.393486,9627682449.66207
2021-10-06 00:00,3026869190.964212,504633032.254542,1574702418.068897,483773911.559112,1382298398.982637,29862730.856535,102984339.701581,402170636.506382,244549894.29508,105989776.569304,1877140778.759206,22158511.935557,9757133620.453045
2021-10-07 00:00,3026869190.964212,517355980.279064,1588477457.501744,501046923.048039,1387518518.400382,28761359.76403,102984339.701581,405877250.438723,243820814.652582,106483869.575886,2341552732.049335,22005184.845981,10272753621.22156
2021-10-08 00:00,3026869190.964212,532950844.469543,1592767742.884113,576696369.710274,1372977323.749145,29638778.676201,102984339.701581,425647161.9022,240392728.548887,106549799.050928,2362345466.551402,21919672.761817,10391739418.970303
2021-10-09 00:00,3020079190.964212,535281328.262686,1608531146.232079,611114977.743688,1369649884.001087,28628608.845327,102984339.701581,437139010.39635,238389109.585253,102232530.798182,2441779368.842223,19248876.249558,10515058371.622227
2021-10-10 00:00,3019979191.364212,522769339.884592,1609504790.444839,623338498.777582,1326386336.243838,29648281.689546,102984339.701581,443513026.036211,233636259.795472,101046126.414956,2445506872.227088,18795279.9767,10477108342.556618
2021-10-11 00:00,3016978081.580012,516624946.696399,1616064894.467305,626267930.854196,1358132143.601447,27796054.356421,102984339.701581,439382327.674344,236634412.813959,97345953.905721,2361410054.73605,18888331.992424,10418509472.37986
2021-10-12 00:00,3016978081.580012,516784180.607543,1642430271.04816,648264061.286518,1349713726.260766,27315691.529345,102984339.701581,446359865.800686,246563625.477306,103687543.347561,2361894025.325431,18343853.88713,10481319265.85204
2021-10-13 00:00,3016978081.580012,515455273.968451,1668294923.85883,781120818.599696,1390750877.940607,27083907.205149,102984339.701581,441740384.91465,258733174.209509,106803244.905771,2414577951.352652,18470296.18076,10742993274.417667
2021-10-14 00:00,3011970732.281312,502365602.437698,1702839169.339646,786943485.78254,1417711901.781432,28253716.333437,102984339.701581,440841734.878057,304942640.015049,108036580.484338,2405801829.253828,18710213.222732,10831401945.51165
2021-10-15 00:00,3011970732.281312,500042942.102482,1714200975.085936,707845491.912916,1443875523.773071,29226078.806989,103589723.922385,448581859.430755,309391469.739089,115861936.297496,2431169500.040567,18979393.929807,10834735627.322805
2021-10-16 00:00,2986968895.924012,470143682.803397,1730624542.143485,674815754.414044,1429857173.695063,28891529.758555,103589723.922385,473106809.135416,310401714.144181,118771472.420611,2263347028.495685,18922525.818621,10609440852.675455
2021-10-17 00:00,2982169244.077733,471443514.103813,1736497241.69816,677568438.04683,1446854334.414531,26647593.795036,103584423.922385,473960737.139115,317745486.26098,123763483.946307,2259503275.228347,18872721.080822,10638610493.71406
2021-10-18 00:00,2957817493.453167,441790815.504196,1695759801.475989,603625676.1563,1432694825.484049,27538904.903486,103584423.922385,475681566.205511,322632359.672574,120512263.774982,2290387868.060286,18557221.321375,10490583219.9343
2021-10-19 00:00,2919160025.991186,477472369.88224,1699371568.025167,613368324.96185,1471977121.86604,27254774.36006,103584423.922385,453159867.546333,332695501.473738,123488026.72957,2245880345.712775,18805188.465477,10486217538.936821
2021-10-20 00:00,2910476757.831586,481502947.655035,1716404635.621714,584360588.585571,1532140618.439814,24359778.902468,103584423.922385,454366277.580762,342619073.073131,123981647.288945,2238371450.529567,19221014.369304,10531389213.800282
2021-10-21 00:00,2871346893.424178,491913852.737217,1734799968.701232,573693529.152072,1455616687.169961,25445150.080772,103584423.922385,509470191.741013,307949934.887591,119017935.123347,2223992763.268448,19028425.312691,10435859755.520906
2021-10-22 00:00,2866850281.864594,525467595.749129,1736213983.506453,667960108.457149,1433622713.644142,24913463.860103,103584423.922385,460814699.612351,305701517.635298,120386457.191561,2239661416.554748,18739711.032813,10503916373.030725
2021-10-23 00:00,2848140817.319621,527236753.347929,1734500448.529651,681613730.132696,1490888751.185182,24925100.575427,103584423.922385,461191314.477597,308586702.962865,124773788.991174,2274469051.061012,19026010.348873,10598936892.854412
2021-10-24 00:00,2835130293.113976,506429953.93683,1792328812.963635,678227898.472645,1472793941.486752,25146158.34133,103584423.922385,474073378.159798,321434298.163113,125943360.732108,2249292400.753159,18743261.357241,10603128181.402971
2021-10-25 00:00,2765242902.184767,467323363.544785,1763396056.525075,675881786.375954,1511045686.103817,24205633.125472,103584423.922385,460250585.264302,312580235.419493,135576166.665505,2353259347.872185,19077165.310291,10591423352.314032
2021-10-26 00:00,2758832063.862542,462402266.156142,1688528162.467183,654420746.548691,1480969240.789584,23536962.880226,103584423.922385,461471299.579542,311588771.648003,116532759.847202,2382039176.458534,18956232.257481,10462862106.417515
2021-10-27 00:00,2740623580.766975,466714960.022512,1749722007.035284,688552401.258317,1447676726.64902,22352901.595018,103584423.922385,436690625.241585,270176733.177456,120720436.796669,2379868568.82352,18438040.704202,10445121405.992943
2021-10-28 00:00,2677234517.161694,410626509.752119,1730003752.570283,626591844.146241,1555843357.253929,24975366.55173,103484423.922385,437784268.694422,276084327.037029,123614504.850046,2382817446.913493,18860030.491502,10367920349.344873
2021-10-29 00:00,2604527606.959738,260142318.173737,1730654193.689484,548648152.882117,1584634728.29925,26614297.651974,113584921.973065,416754544.617791,314620845.85031,124537983.332101,2358053492.959306,19120524.217358,10101893610.606232
2021-10-30 00:00,2589778251.518559,247999611.785328,1729447944.630295,535196355.914317,1539378644.887137,26745574.27286,113584921.973065,412843442.78208,317995413.828704,120872186.43622,2369910611.584113,19033020.184164,10022785979.796843
2021-10-31 00:00,2558100289.269279,263836979.150226,1727684988.01792,547263036.234598,1534592728.885219,25106951.43064,112169921.973065,419741056.061101,316830331.200756,119774772.773123,2361862907.23784,18989731.318044,10005953693.551811
2021-11-01 00:00,2526698429.344563,391562354.137936,1719566254.670131,619719224.520832,1541083644.232711,28762178.808476,112169921.973065,424656582.12463,319204558.211372,118959461.138283,2361603298.124759,19188035.84263,10183173943.129389
2021-11-02 00:00,2502312012.2767,301173570.091953,1719953841.463162,652586619.475242,1626607255.192573,26122698.028655,112169921.973065,482523556.723984,328403201.226315,134298246.17973,2374660183.922293,19483181.570429,10280294288.124102
2021-11-03 00:00,2473169437.380457,341247737.158049,1723067064.61571,609484034.036612,1626473090.110284,24848655.795718,107169921.973065,485186847.402043,318168964.603361,166609194.757524,2275068342.210442,19396185.829243,10169889475.872507
2021-11-04 00:00,2444253137.085628,469078277.184863,1719421379.125276,714719870.861976,1608039451.066815,24161747.309659,107094921.973065,539678581.676724,309062988.888335,199041536.869849,2344024206.674728,19194096.921177,10497770195.638096
2021-11-05 00:00,2402323758.190428,454899813.355811,1704719768.977524,713624619.354404,1599506127.046127,24586524.775994,107069921.973065,577804203.353919,309603280.556078,118385154.246147,2329858757.582827,19251069.491531,10361632998.903854
2021-11-06 00:00,2379543046.618746,445031223.301117,1682951268.838775,749572137.32755,1620904437.246919,25232129.708484,107069921.973065,647001900.319065,316390131.286734,119601339.875404,2354152781.198028,19257333.77977,10466707651.473658
2021-11-07 00:00,2369486780.834498,434563852.610671,1677985017.271214,765926126.864938,1654931045.284981,25115170.355815,107069936.823065,567757617.654986,319774090.33563,118886714.847586,2368360223.513593,19429912.756991,10429286489.153969
2021-11-08 00:00,2320734926.915052,402885593.441422,1692892156.38617,758265760.636408,1721274166.657317,26498845.263403,103069936.823065,590483081.997794,336861497.987055,120427864.612023,2520702124.621227,19901641.96883,10613997597.309767
2021-11-09 00:00,2270296465.230629,357988157.328628,1691787246.203741,731902511.076152,1688818007.833667,25204833.746032,103808040.400383,556748616.457356,362766190.976397,118500363.707677,2552736835.717564,19940579.294531,10480497847.972757
2021-11-10 00:00,2159293013.289517,402697185.93376,1694494999.278567,755097096.934963,1694600532.089402,25069353.356298,103808040.400383,531607396.491598,309874920.644623,120108104.044464,2530427457.369949,19781764.403957,10346859864.23748
2021-11-11 00:00,2145592512.201268,417667010.923139,1680316103.523016,716718653.519823,1738630415.312975,29611678.729264,103808040.400383,550672753.767077,313898470.551248,125753529.028863,2504114527.259531,19978058.955725,10346761754.172312
2021-11-12 00:00,2137885600.672252,392978786.99759,1682632176.007371,695923289.003453,1710970999.362723,31912061.547896,104033040.400383,503700421.472979,310247292.335132,129860999.624929,2580896373.344544,19799467.616524,10300840508.385777
2021-11-13 00:00,2109210535.01954,380406253.157447,1678681696.528932,717994917.186509,1724826109.864629,29346154.485269,125485713.400383,512156082.913193,311624189.748446,118197144.148999,2577883876.527401,19758369.382614,10305571042.363361
2021-11-14 00:00,2084023890.221666,397106697.124671,1681977035.752176,706256072.176836,1734417136.122117,29493372.915198,125485713.400383,490825256.822545,310932767.404001,123304847.911905,2586116794.023,19603476.922087,10289543060.796585
2021-11-15 00:00,2071842640.20582,374552755.089476,1696631664.388603,690319842.405255,1727408063.020562,28594333.742581,125454713.400383,483593543.79302,308973425.056801,119038386.651241,2576232696.985519,19454088.537363,10222096153.276625
2021-11-16 00:00,2052233808.268428,391762264.006383,1702035083.027004,786682140.191737,1644862884.88258,31088535.192488,125373496.400383,533948820.888887,296466978.568201,127486226.416325,2692838359.461776,18091681.673641,10402870278.977833
2021-11-17 00:00,2052296794.894142,528555946.654647,1698669262.593617,645353370.137791,1797197730.044354,31281272.495365,125373496.400383,520805540.059243,306942108.439007,135414355.762448,2745957263.942903,18101215.086946,10605948356.510845
2021-11-18 00:00,2114064983.178985,538689625.948822,1695884281.544002,780194553.820708,1736818016.573531,32539943.630407,125373496.400383,550796911.402903,279661559.377574,115612162.912011,2782981107.51661,17438852.941141,10770055495.247078
2021-11-19 00:00,2132251251.209406,519627597.777255,1697492365.817987,845808064.896264,1890365079.565136,31525446.896107,125373496.400383,548473337.578074,287286990.000561,119556662.197135,2818175080.623049,17954413.580762,11033889786.542118
2021-11-20 00:00,2164546578.272894,511878935.084231,1693190290.036464,951250106.40936,1957232646.355484,31167964.526282,125373496.400383,559879725.593743,281149353.712526,124152320.400268,2911542357.889311,18177501.311058,11329541275.992004
