id,name,n_eip,between,close,eigen
436,John Zettler,1,0.0,0.15415991668595233,3.7025241523822898e-06
430,Jacob Evans,2,0.01287865046254308,0.14249044092088026,5.412340672692533e-07
669,Kartin,1,0.0,0.023969319271332695,3.2149203523262757e-19
469,Roberto Román,1,0.0,0.020134228187919462,4.0995896401707277e-20
327,Bryant Eisenbach,3,0.036731362234717936,0.15755550956449754,8.340651758440961e-07
439,Victor Maia,1,0.0,0.1687033050525516,4.022445278393123e-06
463,Cedric Ngakam,1,0.0,0.03355704697986577,1.7687264758265148e-14
459,Blaine Malone,1,0.0,0.020134228187919462,4.0995896401707277e-20
495,Nikhil Asrani,1,0.0,0.013422818791946308,4.11813723814328e-24
429,Fan Torchz,1,0.0,0.13703103705417985,8.882188466894914e-07
611,Martin McConnell,1,2.2673680391801197e-05,0.026845637583892617,7.386047848509812e-16
470,Jet Jadeja,1,0.0010278735110949883,0.12082804280790858,1.2428901169292014e-07
620,Kai Yu,1,0.0,0.040268456375838924,2.4544712246000877e-12
534,Nathan,1,0.012969345184110284,0.09718777356288298,1.2529525635471965e-07
546,Stevan Bogosavljevic,4,2.2673680391801197e-05,0.03355704697986577,0.459380995272284
97,Yoav Weiss,1,0.0,0.1892333368843436,2.252933194031436e-05
527,Ryan Chow,1,0.0,0.03355704697986577,1.7687264758265148e-14
504,RJ Catalano,1,0.0,0.12001711634611054,1.0477622915128441e-07
449,James Therien,1,0.0,0.1465782814391022,3.962238428361176e-06
509,Amir Bandeali,1,0.0,0.12637844760120473,1.6551354526873866e-06
530,Iluminada Baturone,1,0.0,0.020134228187919462,4.0995896401707277e-20
525,Austin Williams,1,0.0010278735110949883,0.12042121438094593,1.111403785914948e-07
508,Marc Garreau,1,0.0,0.1687033050525516,4.022445278393123e-06
526,Dhruv Malik,1,0.0,0.03355704697986577,1.7687264758265148e-14
505,Nastassia Sachs,1,0.0,0.14136403427328434,5.31235716712927e-07
524,James Seibel,1,0.0,0.020134228187919462,4.0995896401707277e-20
666,Abu,1,2.2673680391801197e-05,0.026845637583892617,7.386047848509812e-16
590,Yonathan Randyanto,1,0.0,0.040268456375838924,2.4544712246000877e-12
554,Ben Hauser,1,0.0,0.1534982861422358,7.442875574816756e-07
60,Jan Turk,4,2.2673680391801197e-05,0.03355704697986577,0.459380995272284
102,Alex Forshtat,1,0.0,0.1892333368843436,2.252933194031436e-05
480,Konrad Feldmeier,1,0.0,0.18823737195337337,4.340503028946498e-06
556,Zhongxin Wu,1,0.0,0.03355704697986577,1.7687264758265148e-14
548,Iuri Matias,1,0.0,0.12001711634611054,1.0477622915128441e-07
517,Eric Binet,1,0.0,0.1465782814391022,3.962238428361176e-06
42,Jorge Izquierdo,1,0.0,0.12637844760120473,1.6551354526873866e-06
555,Samuel Gwlanold Edoumou,1,0.0,0.03355704697986577,1.7687264758265148e-14
645,Boyu Chu,1,0.0,0.040268456375838924,2.4544712246000877e-12
571,AlvisDu,1,0.0,0.03355704697986577,1.7687264758265148e-14
568,Bertrand Masius,1,0.0,0.12637844760120473,1.6551354526873866e-06
570,Toufic Batrice,1,0.0,0.03355704697986577,1.7687264758265148e-14
646,Boxi Li,1,0.0,0.040268456375838924,2.4544712246000877e-12
578,Sachin Tomar,1,0.0,0.1892333368843436,2.252933194031436e-05
624,Jason Cheng,1,0.0,0.040268456375838924,2.4544712246000877e-12
582,Patrick McCorry,1,0.0,0.1892333368843436,2.252933194031436e-05
584,Nicolas Venturo,1,0.0,0.1892333368843436,2.252933194031436e-05
